Date,BC BASE Flow Local (ML),BC BASE Flow Local + Upstream (ML),BC BASE TN Local (KG),BC BASE TN Local + Upstream (KG),BC BASE TP Local (KG),BC BASE TP Local + Upstream (KG),BC BASE OXY Local (KG),BC BASE OXY Local + Upstream (KG),BC Capped Flow Local (ML),BC Capped Flow Local + Upstream (ML),BC Capped TN Local (KG),BC Capped TN Local + Upstream (KG),BC Capped TP Local (KG),BC Capped TP Local + Upstream (KG),BC Capped OXY Local (KG),BC Capped OXY Local + Upstream (KG),BC Dry Flow Local (ML),BC Dry Flow Local + Upstream (ML),BC Dry TN Local (KG),BC Dry TN Local + Upstream (KG),BC Dry TP Local (KG),BC Dry TP Local + Upstream (KG),BC Dry OXY Local (KG),BC Dry OXY Local + Upstream (KG),BC Wet Flow Local (ML),BC Wet Flow Local + Upstream (ML),BC Wet TN Local (KG),BC Wet TN Local + Upstream (KG),BC Wet TP Local (KG),BC Wet TP Local + Upstream (KG),BC Wet OXY Local (KG),BC Wet OXY Local + Upstream (KG),BC Targets Flow Local (ML),BC Targets Flow Local + Upstream (ML),BC Targets TN Local (KG),BC Targets TN Local + Upstream (KG),BC Targets TP Local (KG),BC Targets TP Local + Upstream (KG),BC Targets OXY Local (KG),BC Targets OXY Local + Upstream (KG),Field Mean TN (mg/L),Field Mean TP (mg/L),Field Mean TCHLA (ug/L),Field Mean Oxygen (mg/L),Field Mean TEMP (C),Field Mean Salinity (psu),SCERM44_2015_2016_ALL Mean TN (mg/L),SCERM44_2015_2016_ALL Mean TP (mg/L),SCERM44_2015_2016_ALL Mean Oxy (mg/L),SCERM44_2015_2016_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_ALL Mean Salinity (psu),SCERM44_2015_2016_Capped_ALL Mean TN (mg/L),SCERM44_2015_2016_Capped_ALL Mean TP (mg/L,)SCERM44_2015_2016_Capped_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Capped_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Capped_ALL Mean Salinity (psu),SCERM44_2015_2016_Dry_ALL Mean TN (mg/L),SCERM44_2015_2016_Dry_ALL Mean TP (mg/L),SCERM44_2015_2016_Dry_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Dry_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Dry_ALL Mean Salinity (psu),SCERM44_2015_2016_Target_ALL Mean TN (mg/L),SCERM44_2015_2016_Target_ALL Mean TP (mg/L),SCERM44_2015_2016_Target_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Target_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Target_ALL Mean Salinity (psu),SCERM44_2017_2018_ALL Mean TN (mg/L),SCERM44_2017_2018_ALL Mean TP (mg/L),SCERM44_2017_2018_ALL Mean Oxy (mg/L),SCERM44_2017_2018_ALL Mean TCHLA (ug/L),SCERM44_2017_2018_ALL Mean Salinity (psu),SCERM44_2017_2018_Wet_ALL Mean TN (mg/L),SCERM44_2017_2018_Wet_ALL Mean TP (mg/L),SCERM44_2017_2018_Wet_ALL Mean Oxy (mg/L),SCERM44_2017_2018_Wet_ALL Mean TCHLA (ug/L),SCERM44_2017_2018_Wet_ALL Mean Salinity (psu),
05/2010,2950.0502,2950.0502,3310.9011,3310.9011,267.1482,267.1482,22742.8611,22742.8611,2950.0502,2950.0502,1515.7154,1515.7154,98.7572,98.7572,22742.8611,22742.8611,1660.2538,1660.2538,1687.4353,1687.4353,129.2185,129.2185,12781.9787,12781.9787,3350.1341,3350.1341,3966.7485,3966.7485,308.8011,308.8011,25876.3952,25876.3952,2950.0502,2950.0502,2776.1609,2776.1609,239.9129,239.9129,22742.8611,22742.8611,0.5825,0.0805,10.0600,5.6487,16.8950,22.3607, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2010,3439.4976,3439.4976,3655.9281,3655.9281,294.5075,294.5075,26869.4955,26869.4955,3439.4976,3439.4976,1812.1725,1812.1725,117.3286,117.3286,26869.4955,26869.4955,1410.4454,1410.4454,1357.5266,1357.5266,105.2789,105.2789,10982.6546,10982.6546,3082.5446,3082.5446,3338.0613,3338.0613,277.4346,277.4346,24079.2503,24079.2503,3439.4976,3439.4976,3242.3716,3242.3716,275.7267,275.7267,26869.4955,26869.4955,0.5880,0.0606,7.8200,5.5517,15.2900,20.4694, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2010,8677.6358,8677.6358,12103.5217,12103.5217,883.2050,883.2050,79461.4777,79461.4777,8677.6358,8677.6358,4835.6099,4835.6099,306.3956,306.3956,79461.4777,79461.4777,3324.7325,3324.7325,3576.2571,3576.2571,277.7898,277.7898,30358.7197,30358.7197,9708.0768,9708.0768,15155.5424,15155.5424,1069.6461,1069.6461,88924.8136,88924.8136,8677.6358,8677.6358,9375.9629,9375.9629,806.1121,806.1121,79461.4777,79461.4777,0.8200,0.0520,3.8000,6.5525,14.6663,9.7366, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2010,6174.6278,6174.6278,8459.6118,8459.6118,594.7608,594.7608,47841.2147,47841.2147,6174.6278,6174.6278,3347.8304,3347.8304,222.8137,222.8137,47841.2147,47841.2147,2752.0646,2752.0646,2865.1833,2865.1833,230.4356,230.4356,21378.3655,21378.3655,5665.4986,5665.4986,7482.3226,7482.3226,531.0064,531.0064,44172.2163,44172.2163,6174.6278,6174.6278,6403.4197,6403.4197,554.1313,554.1313,47841.2147,47841.2147,0.6333,0.0473,6.6667,5.2382,16.4627,14.2831, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2010,4281.9494,4281.9494,5433.3432,5433.3432,385.7494,385.7494,33590.3729,33590.3729,4281.9494,4281.9494,2283.2183,2283.2183,152.5994,152.5994,33590.3729,33590.3729,1809.5357,1809.5357,1738.1846,1738.1846,139.1829,139.1829,14486.7664,14486.7664,3554.1677,3554.1677,4155.7984,4155.7984,304.7484,304.7484,27959.7105,27959.7105,4281.9494,4281.9494,4170.5985,4170.5985,365.2871,365.2871,33590.3729,33590.3729,0.6200,0.0455,5.7500,5.6275,18.8625,14.1560, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2010,1845.0547,1845.0547,1703.3964,1703.3964,135.9291,135.9291,13980.4500,13980.4500,1845.0547,1845.0547,915.1674,915.1674,65.8641,65.8641,13980.4500,13980.4500,819.8755,819.8755,641.8195,641.8195,51.7637,51.7637,6464.3755,6464.3755,1446.8890,1446.8890,1284.2721,1284.2721,103.0178,103.0178,11089.4152,11089.4152,1845.0547,1845.0547,1531.0169,1531.0169,130.9195,130.9195,13980.4500,13980.4500,0.7400,0.0550,14.2000,5.4500,21.5687,18.8837, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2010,844.5946,844.5946,706.9132,706.9132,57.1409,57.1409,6012.6199,6012.6199,844.5946,844.5946,399.9216,399.9216,29.4505,29.4505,6012.6199,6012.6199,366.6643,366.6643,251.5400,251.5400,20.1564,20.1564,2704.3518,2704.3518,685.9382,685.9382,550.0875,550.0875,44.4629,44.4629,4909.2527,4909.2527,844.5946,844.5946,657.6734,657.6734,55.9219,55.9219,6012.6199,6012.6199,0.7900,0.0505,7.9500,4.4720,23.6050,24.4407, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2010,560.0102,560.0102,423.8469,423.8469,33.9167,33.9167,3748.8016,3748.8016,560.0102,560.0102,253.3409,253.3409,18.3691,18.3691,3748.8016,3748.8016,339.7075,339.7075,231.8931,231.8931,18.2225,18.2225,2284.0189,2284.0189,541.4947,541.4947,415.1606,415.1606,32.9548,32.9548,3614.0276,3614.0276,560.0102,560.0102,399.0602,399.0602,33.4660,33.4660,3748.8016,3748.8016,0.8050,0.0560,5.1500,3.6563,24.1788,29.6363, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
01/2011,904.4784,904.4784,864.6291,864.6291,65.5716,65.5716,4840.6838,4840.6838,904.4784,904.4784,445.0387,445.0387,29.0719,29.0719,4840.6838,4840.6838,786.3782,786.3782,747.0171,747.0171,56.0936,56.0936,4173.2813,4173.2813,873.0115,873.0115,837.3775,837.3775,63.3443,63.3443,4659.4575,4659.4575,904.4784,904.4784,761.0430,761.0430,61.1883,61.1883,4840.6838,4840.6838,0.8375,0.0745,14.4000,3.3838,26.2800,32.3279, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
02/2011,114.3331,114.3331,72.5693,72.5693,5.7485,5.7485,739.6713,739.6713,114.3331,114.3331,47.9131,47.9131,3.6728,3.6728,739.6713,739.6713,68.0486,68.0486,40.2895,40.2895,2.9865,2.9865,443.4862,443.4862,96.1718,96.1718,61.3801,61.3801,4.8101,4.8101,621.1617,621.1617,114.3331,114.3331,72.5668,72.5668,5.7484,5.7484,739.6713,739.6713,0.9750,0.0862,16.5000,3.8487,25.2400,31.1063, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
03/2011,262.4832,262.4832,237.1848,237.1848,17.6021,17.6021,1435.7733,1435.7733,262.4832,262.4832,122.2384,122.2384,8.1675,8.1675,1435.7733,1435.7733,180.0230,180.0230,155.2355,155.2355,11.4176,11.4176,972.7066,972.7066,158.8550,158.8550,122.7444,122.7444,9.2910,9.2910,899.1629,899.1629,262.4832,262.4832,225.9767,225.9767,17.2436,17.2436,1435.7733,1435.7733,0.9200,0.0778,10.3500,4.8678,23.6100,38.0220, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
04/2011,787.1299,787.1299,700.9061,700.9061,51.1913,51.1913,4910.1087,4910.1087,787.1299,787.1299,381.2173,381.2173,23.4016,23.4016,4910.1087,4910.1087,355.6570,355.6570,263.6027,263.6027,19.4951,19.4951,2219.3913,2219.3913,521.7869,521.7869,421.4404,421.4404,31.1838,31.1838,3255.3948,3255.3948,787.1299,787.1299,641.0067,641.0067,49.3670,49.3670,4910.1087,4910.1087,0.7550,0.0560,10.6667,4.7722,20.6056,40.0882, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
05/2011,1932.6038,1932.6038,2149.7048,2149.7048,160.3912,160.3912,14258.7570,14258.7570,1932.6038,1932.6038,996.1156,996.1156,62.5981,62.5981,14258.7570,14258.7570,1220.8666,1220.8666,1234.4758,1234.4758,91.7898,91.7898,9010.4240,9010.4240,2366.8502,2366.8502,2795.9183,2795.9183,206.5519,206.5519,17483.4331,17483.4331,1932.6038,1932.6038,1801.6826,1801.6826,145.1028,145.1028,14258.7570,14258.7570,0.8120,0.0844,24.1200,6.1273,17.9573,28.3648, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2011,6196.4698,6196.4698,8227.0345,8227.0345,623.0192,623.0192,47691.5622,47691.5622,6196.4698,6196.4698,3376.3769,3376.3769,218.8041,218.8041,47691.5622,47691.5622,3354.7824,3354.7824,3734.7804,3734.7804,281.2459,281.2459,25757.1188,25757.1188,6218.3549,6218.3549,8685.4021,8685.4021,638.6477,638.6477,47866.0673,47866.0673,6196.4698,6196.4698,6406.6003,6406.6003,551.3252,551.3252,47691.5622,47691.5622,0.7600,0.0635,37.4000,4.8700,15.8450,25.5618, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2011,10858.2250,10858.2250,19097.8288,19097.8288,1273.6859,1273.6859,88837.8118,88837.8118,10858.2250,10858.2250,6254.7688,6254.7688,398.3988,398.3988,88837.8118,88837.8118,4153.7146,4153.7146,4428.8488,4428.8488,342.3971,342.3971,33827.3165,33827.3165,12306.5222,12306.5222,23424.7327,23424.7327,1528.9284,1528.9284,100749.7498,100749.7498,10858.2250,10858.2250,12814.2084,12814.2084,1177.7214,1177.7214,88837.8118,88837.8118,1.2500,0.0745,26.7500,6.5775,13.7987,13.5441, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2011,14992.4909,14992.4909,26664.5070,26664.5070,1604.0698,1604.0698,121533.9017,121533.9017,14992.4909,14992.4909,8539.5174,8539.5174,480.4682,480.4682,121533.9017,121533.9017,7168.7981,7168.7981,11850.7189,11850.7189,789.9711,789.9711,58095.9030,58095.9030,13885.3008,13885.3008,23915.1576,23915.1576,1433.6964,1433.6964,112634.9744,112634.9744,14992.4909,14992.4909,17778.8374,17778.8374,1466.2194,1466.2194,121533.9017,121533.9017,1.3667,0.0773,1.1000,7.1170,15.2280,0.5973, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2011,11900.0016,11900.0016,18672.5993,18672.5993,1168.2879,1168.2879,105481.9313,105481.9313,11900.0016,11900.0016,6522.4748,6522.4748,384.8667,384.8667,105481.9313,105481.9313,6240.7843,6240.7843,9039.8408,9039.8408,615.9638,615.9638,55199.9240,55199.9240,9504.9245,9504.9245,13661.2901,13661.2901,893.9724,893.9724,84177.2344,84177.2344,11900.0016,11900.0016,12738.0407,12738.0407,1056.7250,1056.7250,105481.9313,105481.9313,1.1500,0.0815,66.0000,7.3838,16.6412,1.9004, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2011,6214.4150,6214.4150,7094.3543,7094.3543,524.8155,524.8155,45464.2943,45464.2943,6214.4150,6214.4150,3194.3182,3194.3182,217.3561,217.3561,45464.2943,45464.2943,2792.0419,2792.0419,2733.5720,2733.5720,214.9868,214.9868,20819.7984,20819.7984,4666.5158,4666.5158,4839.2464,4839.2464,371.8717,371.8717,34418.0845,34418.0845,6214.4150,6214.4150,5552.7655,5552.7655,470.4850,470.4850,45464.2943,45464.2943,1.3300,0.1310,54.0000,5.0375,19.9913,6.3784, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2011,4217.9789,4217.9789,4631.3678,4631.3678,345.1525,345.1525,30298.1494,30298.1494,4217.9789,4217.9789,2128.9520,2128.9520,146.6695,146.6695,30298.1494,30298.1494,1495.8864,1495.8864,1334.9008,1334.9008,106.8998,106.8998,10955.0119,10955.0119,3193.0589,3193.0589,3194.2079,3194.2079,249.0518,249.0518,23032.1709,23032.1709,4217.9789,4217.9789,3706.2809,3706.2809,318.9907,318.9907,30298.1494,30298.1494,0.8100,0.0860,2.9000,6.3800,21.6290,5.9192, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2011,3022.6090,3022.6090,3165.4726,3165.4726,242.6746,242.6746,18622.5730,18622.5730,3022.6090,3022.6090,1535.3892,1535.3892,103.6626,103.6626,18622.5730,18622.5730,1563.1056,1563.1056,1552.8395,1552.8395,119.3990,119.3990,9651.7589,9651.7589,3026.0131,3026.0131,3268.7370,3268.7370,249.7186,249.7186,18635.1015,18635.1015,3022.6090,3022.6090,2664.2833,2664.2833,219.6993,219.6993,18622.5730,18622.5730,1.1850,0.1565,13.9500,4.6456,25.3378,16.0623, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
01/2012,1054.5120,1054.5120,883.1252,883.1252,66.9422,66.9422,7102.5855,7102.5855,1054.5120,1054.5120,505.6292,505.6292,33.8100,33.8100,7102.5855,7102.5855,702.0173,702.0173,563.3172,563.3172,41.2026,41.2026,4704.5947,4704.5947,968.4230,968.4230,803.2772,803.2772,60.5515,60.5515,6522.1043,6522.1043,1054.5120,1054.5120,821.0524,821.0524,65.9219,65.9219,7102.5855,7102.5855,1.0460,0.1840,21.2000,6.2408,25.0000,20.9351, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
02/2012,807.8573,807.8573,738.6849,738.6849,57.6372,57.6372,5614.4352,5614.4352,807.8573,807.8573,388.2025,388.2025,26.8240,26.8240,5614.4352,5614.4352,357.6960,357.6960,272.4647,272.4647,21.1548,21.1548,2511.3577,2511.3577,1178.9885,1178.9885,1251.1602,1251.1602,95.6136,95.6136,8114.0616,8114.0616,807.8573,807.8573,660.4800,660.4800,54.1987,54.1987,5614.4352,5614.4352,0.8275,0.1150,9.3667,6.3438,25.1513,25.4807, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
03/2012,259.3037,259.3037,181.5416,181.5416,15.0489,15.0489,1667.1223,1667.1223,259.3037,259.3037,112.3734,112.3734,8.5194,8.5194,1667.1223,1667.1223,121.9018,121.9018,74.0966,74.0966,5.8645,5.8645,788.7265,788.7265,241.0560,241.0560,167.3981,167.3981,13.8072,13.8072,1550.1874,1550.1874,259.3037,259.3037,181.4354,181.4354,15.0489,15.0489,1667.1223,1667.1223,0.7750,0.0912,6.7000,4.5913,23.2237,30.0478, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
04/2012,1942.0992,1942.0992,2109.8462,2109.8462,160.3428,160.3428,13347.4716,13347.4716,1942.0992,1942.0992,996.9763,996.9763,63.7983,63.7983,13347.4716,13347.4716,830.5805,830.5805,734.0586,734.0586,56.1385,56.1385,5708.6108,5708.6108,1320.2525,1320.2525,1292.1101,1292.1101,99.2482,99.2482,9079.3252,9079.3252,1942.0992,1942.0992,1744.0376,1744.0376,141.6200,141.6200,13347.4716,13347.4716,0.6575,0.0695,5.5750,5.9629,20.4600,29.9214, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
05/2012,2137.5101,2137.5101,2130.9265,2130.9265,166.3804,166.3804,15273.0152,15273.0152,2137.5101,2137.5101,1070.0610,1070.0610,72.6341,72.6341,15273.0152,15273.0152,1001.3069,1001.3069,861.3880,861.3880,66.2912,66.2912,7164.3094,7164.3094,2246.2618,2246.2618,2291.0910,2291.0910,176.0834,176.0834,16019.4545,16019.4545,2137.5101,2137.5101,1913.7974,1913.7974,159.4968,159.4968,15273.0152,15273.0152,0.9400,0.1390,23.9000,4.8590,18.5000,22.6369, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2012,6977.5517,6977.5517,7979.2289,7979.2289,617.1553,617.1553,57319.0497,57319.0497,6977.5517,6977.5517,3757.1111,3757.1111,239.9397,239.9397,57319.0497,57319.0497,3034.8778,3034.8778,2977.7432,2977.7432,225.0017,225.0017,24385.7111,24385.7111,6484.4064,6484.4064,7425.7831,7425.7831,575.3018,575.3018,53153.8319,53153.8319,6977.5517,6977.5517,6874.8912,6874.8912,568.4132,568.4132,57319.0497,57319.0497,0.6650,0.0725,36.0000,6.3375,14.9262,19.8459, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2012,4235.1293,4235.1293,4689.4730,4689.4730,363.2349,363.2349,35778.6883,35778.6883,4235.1293,4235.1293,2205.9417,2205.9417,153.8887,153.8887,35778.6883,35778.6883,1331.4672,1331.4672,1148.7510,1148.7510,92.0476,92.0476,11240.9448,11240.9448,4148.0986,4148.0986,4741.5232,4741.5232,365.7750,365.7750,35028.1809,35028.1809,4235.1293,4235.1293,3964.0430,3964.0430,348.6237,348.6237,35778.6883,35778.6883,0.6100,0.0640,9.3667,7.2000,14.9310,19.8989, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2012,8600.8781,8600.8781,13104.3546,13104.3546,890.4610,890.4610,70742.6279,70742.6279,8600.8781,8600.8781,4753.4196,4753.4196,304.7261,304.7261,70742.6279,70742.6279,3974.0026,3974.0026,4131.4123,4131.4123,320.8845,320.8845,32695.1541,32695.1541,7056.5472,7056.5472,10038.2128,10038.2128,699.9665,699.9665,58043.4722,58043.4722,8600.8781,8600.8781,9372.2033,9372.2033,830.9380,830.9380,70742.6279,70742.6279,0.6800,0.0435,4.7000,6.9838,16.3612,6.7767, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2012,9249.7162,9249.7162,13394.8047,13394.8047,901.0643,901.0643,73944.9648,73944.9648,9249.7162,9249.7162,5062.6065,5062.6065,311.3517,311.3517,73944.9648,73944.9648,4379.7974,4379.7974,4626.8045,4626.8045,359.4149,359.4149,35148.5311,35148.5311,6780.0586,6780.0586,8682.9813,8682.9813,619.2230,619.2230,54316.5455,54316.5455,9249.7162,9249.7162,9600.0659,9600.0659,822.7670,822.7670,73944.9648,73944.9648,0.7500,0.0470,14.2500,5.8500,18.7900,6.8055, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2012,3595.4410,3595.4410,3617.8358,3617.8358,271.6187,271.6187,27842.6085,27842.6085,3595.4410,3595.4410,1833.9945,1833.9945,126.3397,126.3397,27842.6085,27842.6085,1486.0886,1486.0886,1247.6960,1247.6960,99.9184,99.9184,11725.3039,11725.3039,2512.4602,2512.4602,2345.3513,2345.3513,181.8026,181.8026,19590.4696,19590.4696,3595.4410,3595.4410,3071.1968,3071.1968,258.2632,258.2632,27842.6085,27842.6085,1.2100,0.1200,17.9000,5.3711,20.8811,9.4338, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2012,3976.5514,3976.5514,4187.0247,4187.0247,321.7886,321.7886,29735.0596,29735.0596,3976.5514,3976.5514,2046.9896,2046.9896,136.8016,136.8016,29735.0596,29735.0596,1392.4483,1392.4483,1209.7863,1209.7863,94.2232,94.2232,10581.6504,10581.6504,2998.2614,2998.2614,3067.0694,3067.0694,235.9599,235.9599,22490.4220,22490.4220,3976.5514,3976.5514,3576.7134,3576.7134,293.4909,293.4909,29735.0596,29735.0596,0.9050,0.0935,16.3333,5.6389,23.3144,11.8164, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2012,2072.8570,2072.8570,1969.4951,1969.4951,153.0173,153.0173,14033.3571,14033.3571,2072.8570,2072.8570,1018.8362,1018.8362,71.6417,71.6417,14033.3571,14033.3571,911.8138,911.8138,797.2456,797.2456,61.8541,61.8541,6302.6949,6302.6949,1735.4304,1735.4304,1700.0736,1700.0736,132.3067,132.3067,11815.3910,11815.3910,2072.8570,2072.8570,1767.6273,1767.6273,146.1805,146.1805,14033.3571,14033.3571,0.7200,0.0810,14.0000,5.3625,26.0025,15.1124, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
