Date,BC BASE Flow Local (ML),BC BASE Flow Local + Upstream (ML),BC BASE TN Local (KG),BC BASE TN Local + Upstream (KG),BC BASE TP Local (KG),BC BASE TP Local + Upstream (KG),BC BASE OXY Local (KG),BC BASE OXY Local + Upstream (KG),BC Capped Flow Local (ML),BC Capped Flow Local + Upstream (ML),BC Capped TN Local (KG),BC Capped TN Local + Upstream (KG),BC Capped TP Local (KG),BC Capped TP Local + Upstream (KG),BC Capped OXY Local (KG),BC Capped OXY Local + Upstream (KG),BC Dry Flow Local (ML),BC Dry Flow Local + Upstream (ML),BC Dry TN Local (KG),BC Dry TN Local + Upstream (KG),BC Dry TP Local (KG),BC Dry TP Local + Upstream (KG),BC Dry OXY Local (KG),BC Dry OXY Local + Upstream (KG),BC Wet Flow Local (ML),BC Wet Flow Local + Upstream (ML),BC Wet TN Local (KG),BC Wet TN Local + Upstream (KG),BC Wet TP Local (KG),BC Wet TP Local + Upstream (KG),BC Wet OXY Local (KG),BC Wet OXY Local + Upstream (KG),BC Targets Flow Local (ML),BC Targets Flow Local + Upstream (ML),BC Targets TN Local (KG),BC Targets TN Local + Upstream (KG),BC Targets TP Local (KG),BC Targets TP Local + Upstream (KG),BC Targets OXY Local (KG),BC Targets OXY Local + Upstream (KG),Field Mean TN (mg/L),Field Mean TP (mg/L),Field Mean TCHLA (ug/L),Field Mean Oxygen (mg/L),Field Mean TEMP (C),Field Mean Salinity (psu),SCERM44_2015_2016_ALL Mean TN (mg/L),SCERM44_2015_2016_ALL Mean TP (mg/L),SCERM44_2015_2016_ALL Mean Oxy (mg/L),SCERM44_2015_2016_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_ALL Mean Salinity (psu),SCERM44_2015_2016_Capped_ALL Mean TN (mg/L),SCERM44_2015_2016_Capped_ALL Mean TP (mg/L,)SCERM44_2015_2016_Capped_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Capped_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Capped_ALL Mean Salinity (psu),SCERM44_2015_2016_Dry_ALL Mean TN (mg/L),SCERM44_2015_2016_Dry_ALL Mean TP (mg/L),SCERM44_2015_2016_Dry_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Dry_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Dry_ALL Mean Salinity (psu),SCERM44_2015_2016_Target_ALL Mean TN (mg/L),SCERM44_2015_2016_Target_ALL Mean TP (mg/L),SCERM44_2015_2016_Target_ALL Mean Oxy (mg/L),SCERM44_2015_2016_Target_ALL Mean TCHLA (ug/L),SCERM44_2015_2016_Target_ALL Mean Salinity (psu),SCERM44_2017_2018_ALL Mean TN (mg/L),SCERM44_2017_2018_ALL Mean TP (mg/L),SCERM44_2017_2018_ALL Mean Oxy (mg/L),SCERM44_2017_2018_ALL Mean TCHLA (ug/L),SCERM44_2017_2018_ALL Mean Salinity (psu),SCERM44_2017_2018_Wet_ALL Mean TN (mg/L),SCERM44_2017_2018_Wet_ALL Mean TP (mg/L),SCERM44_2017_2018_Wet_ALL Mean Oxy (mg/L),SCERM44_2017_2018_Wet_ALL Mean TCHLA (ug/L),SCERM44_2017_2018_Wet_ALL Mean Salinity (psu),
05/2010,541.2010,4609.0685,734.9498,5661.9085,57.0875,715.6003,4521.3903,34222.2670,541.2010,4609.0685,319.3215,3225.6392,23.8185,181.9186,4521.3903,34222.2670,309.1997,2526.7680,383.5877,2469.5720,30.0772,426.3975,2585.5706,18649.3046,608.1610,5579.8243,874.8534,6089.3267,67.4049,885.6643,5099.2869,41277.6735,541.2010,4609.0685,513.8944,4528.3671,50.9117,405.5224,4521.3903,34222.2670,0.3780,0.0415,4.6950,6.1534,17.4883,33.9408, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2010,519.5059,5234.3280,637.5624,7837.9553,50.3330,540.8064,4176.3279,41893.1683,519.5059,5234.3280,305.5924,5975.7123,23.1880,207.8551,4176.3279,41893.1683,254.7677,1963.9498,287.3734,1895.0833,22.8167,274.3488,2043.0681,14968.3075,481.7232,4350.8016,591.6621,4424.1825,46.6753,489.3897,3869.8713,34321.3337,519.5059,5234.3280,468.5489,6933.7459,46.4987,364.0400,4176.3279,41893.1683,0.3250,0.0382,4.5500,5.8650,16.0956,32.8695, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2010,1439.6918,19299.0470,2072.7302,28082.8642,160.8871,1646.8595,12254.2745,171706.5381,1439.6918,19299.0470,869.1571,21268.4129,64.7070,625.1203,12254.2745,171706.5381,698.8205,5561.2742,900.7106,5491.4765,70.6833,796.2230,5955.0776,46117.1418,1599.5750,30750.5981,2380.5489,41590.3940,183.9782,2288.7482,13617.3783,281210.0594,1439.6918,19299.0470,1398.5841,25509.3844,141.3065,1087.3911,12254.2745,171706.5381,0.3975,0.0285,7.8083,6.1314,14.9729,29.5831, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2010,1269.4234,13631.5872,1737.9371,15317.5206,133.9909,911.0464,10777.8280,115068.9907,1269.4234,13631.5872,769.3263,11065.8358,57.2125,383.2747,10777.8280,115068.9907,643.2912,4145.9040,803.8381,4029.1149,63.5063,490.7152,5459.7916,33220.5727,1195.8710,15737.8118,1587.5426,15824.2785,124.5853,882.0116,10156.3400,135020.5092,1269.4234,13631.5872,1210.1518,13477.3113,122.1224,652.2081,10777.8280,115068.9907,0.3717,0.0347,4.9350,3.9112,16.7015,29.2145, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2010,1062.0115,8449.4448,1392.7653,8698.2139,108.1749,630.2693,9600.7389,69087.6463,1062.0115,8449.4448,640.2679,5646.8548,47.8463,267.5047,9600.7389,69087.6463,530.5219,2679.8688,616.7709,2593.4872,49.3344,306.0315,4785.4053,21607.0325,905.3770,7184.9290,1140.4426,7149.7715,89.7326,525.3686,8181.6921,58863.7791,1062.0115,8449.4448,991.9353,7254.2838,101.3761,460.2261,9600.7389,69087.6463,0.3775,0.0360,4.0750,5.2950,18.0865,28.3961, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2010,539.8704,3188.0304,599.7022,3352.9889,48.1144,278.6931,4856.4465,21911.5186,539.8704,3188.0304,314.7199,2050.0607,24.0926,134.7951,4856.4465,21911.5186,245.5315,1075.9046,240.4748,1007.5580,19.5849,103.3971,2210.1838,7347.6158,435.6720,2329.9488,463.9987,2391.4388,37.4221,213.8957,3922.2005,15860.6547,539.8704,3188.0304,466.8027,2770.4836,47.1281,220.5288,4856.4465,21911.5186,0.4325,0.0365,5.1375,6.1150,20.1103,29.5375, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2010,269.9050,1527.0509,273.6697,1633.6909,22.1319,149.3084,2180.9501,9331.0062,269.9050,1527.0509,154.3308,942.1525,12.0758,76.3587,2180.9501,9331.0062,109.0714,526.3661,95.7381,493.3953,7.8537,46.9163,882.2158,3203.2684,214.0819,1290.0816,210.2583,1356.9401,17.0533,124.7383,1731.8908,7814.6403,269.9050,1527.0509,225.1267,1313.3210,21.8394,112.2217,2180.9501,9331.0062,0.3950,0.0343,3.3250,5.7969,21.9678,31.8216, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2010,178.0445,1304.5450,175.8405,1345.1580,14.2041,166.1907,1308.3990,7405.5437,178.0445,1304.5450,101.0463,757.1172,7.9200,61.3076,1308.3990,7405.5437,96.3446,678.5856,89.5551,608.1982,7.2577,95.9701,708.1014,3829.7189,166.2163,1336.5130,168.3262,1362.0206,13.5426,178.7233,1221.7283,7533.3915,178.0445,1304.5450,147.2218,1090.8783,14.0505,105.2924,1308.3990,7405.5437,0.3875,0.0398,4.1167,5.9695,23.8593,34.2486, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
01/2011,172.4890,1431.4579,187.8567,1445.7627,14.9205,195.4002,1000.2150,7759.5451,172.4890,1431.4579,98.5675,785.8807,7.5670,59.6053,1000.2150,7759.5451,135.4061,1073.7965,148.1601,983.1272,11.7469,163.0835,779.4307,5835.6913,159.3734,1381.5533,174.4625,1384.5659,13.8417,190.8804,921.1985,7500.4568,172.4890,1431.4579,145.4375,1202.6663,14.1371,125.5967,1000.2150,7759.5451,0.4350,0.0438,4.7100,5.4607,26.6984,35.8885, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
02/2011,24.1056,368.3664,16.3139,438.8090,1.3493,25.4477,160.6050,2128.9465,24.1056,368.3664,13.0503,274.3515,1.1039,20.4907,160.6050,2128.9465,12.6317,127.3277,7.9249,129.6879,0.6541,5.7745,84.2923,737.7725,18.6019,380.3760,12.3233,432.1101,1.0172,28.7290,123.5959,2175.0357,24.1056,368.3664,16.3061,361.8996,1.3493,22.1910,160.6050,2128.9465,0.5650,0.0550,5.1833,5.7535,25.0965,37.1503, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
03/2011,13.9882,600.2294,8.6274,677.5340,0.7112,51.6860,94.3032,4023.7316,13.9882,600.2294,7.5126,383.4056,0.6450,28.3631,94.3032,4023.7316,7.6032,322.7990,4.4350,305.3958,0.3640,26.8174,51.2818,2226.4645,10.1693,421.0445,6.0019,495.9124,0.4930,32.6636,68.5301,2761.8575,13.9882,600.2294,8.6274,589.1935,0.7112,33.3322,94.3032,4023.7316,0.4725,0.0518,5.7500,5.4225,24.1538,38.4295, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
04/2011,103.0406,1117.0138,105.2704,1112.1817,8.4095,167.0630,622.9672,7495.3608,103.0406,1117.0138,58.2050,617.2498,4.4584,47.5964,622.9672,7495.3608,44.3664,471.8563,38.6232,411.0074,3.1235,66.2905,268.4213,3161.4000,66.4762,805.4035,62.1991,818.2112,5.0044,111.8434,402.0836,5405.1129,103.0406,1117.0138,83.8578,908.6976,8.1694,94.6482,622.9672,7495.3608,0.4400,0.0440,4.5667,5.9462,21.6306,38.4235, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
05/2011,384.2381,2785.2336,509.0915,2995.7042,39.5655,474.6921,2714.7935,20301.5846,384.2381,2785.2336,224.9455,1445.6818,16.6893,114.9590,2714.7935,20301.5846,235.5437,1753.9286,285.1368,1686.9277,22.3783,295.9718,1664.5789,12780.9323,475.3814,3536.6803,666.3593,3825.6881,51.4211,605.7801,3362.0442,26058.4181,384.2381,2785.2336,356.6146,2279.2582,35.7961,268.0358,2714.7935,20301.5846,0.3700,0.0353,4.8567,6.7554,18.0715,36.8735, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2011,1099.3968,7746.7450,1672.2479,10849.7542,128.0850,1144.6436,8164.4781,60758.9728,1099.3968,7746.7450,661.8717,6732.8528,48.9275,317.4151,8164.4781,60758.9728,611.6774,4265.6630,844.5267,4277.0217,65.3445,691.3412,4539.2290,32874.4978,1126.0771,8594.7869,1722.1744,9335.3767,131.8629,1132.9869,8362.9518,68288.1754,1099.3968,7746.7450,1093.3071,8918.1031,107.5758,676.8810,8164.4781,60758.9728,0.4175,0.0380,5.6250,6.8308,15.5035,33.2801, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2011,1911.6778,34448.3280,2816.4396,71563.8988,218.7054,3187.0418,14917.5602,297857.3352,1911.6778,34448.3280,1164.0562,61508.1446,86.6436,1937.0461,14917.5602,297857.3352,883.7338,8610.8486,1143.4581,8614.6492,90.0535,1012.5109,6893.4116,67905.7957,2204.1763,58318.0214,3362.8536,87280.1624,259.9464,3725.8755,17199.2742,519536.2592,1911.6778,34448.3280,1869.7741,68441.3796,191.2824,2500.2205,14917.5602,297857.3352,0.3825,0.0207,10.5750,4.2720,15.2272,29.7285, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2011,2271.7843,93534.8688,3423.2914,221588.1225,264.2422,6854.2039,18454.7065,833486.7963,2271.7843,93534.8688,1387.8179,208124.5190,102.9558,5714.2595,18454.7065,833486.7963,1233.2477,18389.4278,1716.8875,21608.5170,134.2858,1318.3245,10027.8649,154980.8650,2132.1187,86473.9843,3144.5563,145739.8696,243.5801,4904.9555,17310.6512,765211.0607,2271.7843,93534.8688,2230.8664,217580.6547,228.6691,6292.7180,18454.7065,833486.7963,0.8500,0.0437,7.8000,3.7260,16.5162,21.5307, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2011,2135.9808,37018.1750,3204.0592,47388.0450,239.8781,2145.2581,18303.1824,336307.6569,2135.9808,37018.1750,1303.9001,37196.4491,95.6882,1104.9131,18303.1824,336307.6569,1272.6374,12347.3722,1721.7378,12623.5075,135.6265,961.3212,10909.3619,107837.2100,1836.8813,28976.9443,2639.0771,31320.9232,201.2038,1582.5579,15736.3219,263528.5509,2135.9808,37018.1750,2107.9794,43474.8953,211.3623,1627.5553,18303.1824,336307.6569,0.8075,0.0353,11.6792,3.4690,17.8633,18.5343, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2011,1510.0819,19047.8736,2102.3942,23951.6619,162.1170,1213.4860,12067.5944,147927.0353,1510.0819,19047.8736,913.7400,18667.7643,67.7800,633.5881,12067.5944,147927.0353,799.2778,4706.9770,980.2761,4354.0578,78.1399,401.2552,6396.0058,35393.5231,1207.0771,14155.7069,1583.8536,13616.5491,124.4607,810.6835,9654.6921,109442.0932,1510.0819,19047.8736,1432.0314,21400.8478,145.8661,942.4581,12067.5944,147927.0353,0.4275,0.0445,9.4700,1.8604,19.7488,25.3206, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2011,943.8422,12187.2384,1194.8377,16453.8646,94.0475,1421.4115,7416.9399,89734.1502,943.8422,12187.2384,566.0411,13232.0813,42.4802,1084.5502,7416.9399,89734.1502,437.6506,2366.1850,479.4445,2162.6625,38.7148,199.7121,3441.7896,17092.5443,750.0557,10885.7866,906.5325,9958.2312,72.1513,553.1764,5893.4937,80815.4490,943.8422,12187.2384,854.4484,14987.6780,88.1389,1269.5512,7416.9399,89734.1502,0.5550,0.0508,5.2833,3.6122,21.9650,25.3348, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2011,837.8726,6842.8714,1136.6973,8504.4964,88.5562,646.0323,5410.1505,39221.0949,837.8726,6842.8714,498.6878,5429.9636,37.4511,241.4307,5410.1505,39221.0949,466.5859,3655.0483,593.2386,3361.0374,46.6118,359.0181,3011.5580,21285.9068,831.9370,9907.2979,1164.1854,10250.8230,90.2510,744.5959,5364.6925,58882.2783,837.8726,6842.8714,791.4594,7027.1930,79.2125,442.3113,5410.1505,39221.0949,0.5150,0.0570,4.6875,4.9440,24.3367,28.8645, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
01/2012,247.7693,4062.1046,242.5624,5997.0842,19.7565,242.9507,1900.4479,20337.8173,247.7693,4062.1046,142.3846,4940.3081,11.2157,125.8785,1900.4479,20337.8173,134.0064,1330.9920,123.9007,1158.5867,10.1468,144.7452,1030.7596,6858.6978,218.8771,2340.3168,211.5394,2254.4527,17.2538,209.8111,1678.7906,12123.5840,247.7693,4062.1046,201.3095,5612.9444,19.6364,186.5561,1900.4479,20337.8173,0.5150,0.0598,6.0200,5.1793,25.7135,30.1380, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
02/2012,237.8074,2092.6771,271.6066,2388.0898,21.5665,242.9709,1852.0412,10790.5499,237.8074,2092.6771,137.8041,1365.5870,10.6648,93.3057,1852.0412,10790.5499,94.8154,714.7181,92.2044,645.0370,7.4420,83.4427,738.8411,3611.9121,344.5891,4112.8042,461.2777,4350.8691,35.8583,431.3607,2696.4961,20825.9270,237.8074,2092.6771,208.7504,1908.6911,20.2198,156.0467,1852.0412,10790.5499,0.5250,0.0610,3.7500,5.5200,25.0235,32.1768, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
03/2012,65.3357,678.1104,50.3473,795.6130,4.1690,44.1535,432.8936,3517.4171,65.3357,678.1104,36.1569,483.6026,2.9971,40.8780,432.8936,3517.4171,23.3971,201.6749,15.7708,204.9203,1.3075,8.0590,155.0154,1049.8173,63.3139,693.1958,48.8390,800.5797,4.0477,43.1461,419.4402,3604.0358,65.3357,678.1104,49.8211,652.7124,4.1690,43.5112,432.8936,3517.4171,0.4600,0.0437,3.2900,5.4973,23.5916,34.9566, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
04/2012,439.8970,2843.2253,617.5671,3137.4697,47.5976,450.4731,3140.9306,16045.0049,439.8970,2843.2253,260.1642,1511.1281,19.4028,120.9744,3140.9306,16045.0049,167.1408,1136.7302,196.0416,1077.6881,15.4176,174.9324,1193.4172,6352.9151,302.4432,2076.8054,381.5998,2225.3167,29.8189,302.9255,2156.5082,11718.9791,439.8970,2843.2253,429.5341,2369.1494,41.5016,259.6263,3140.9306,16045.0049,0.3600,0.0393,3.4800,5.8444,20.9385,35.0496, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
05/2012,507.7987,2912.7773,583.9088,3124.9163,46.5598,400.5684,3838.2217,17945.0509,507.7987,2912.7773,296.2912,1630.1034,22.6070,134.8042,3838.2217,17945.0509,205.8739,1408.4323,211.5806,1303.1265,16.9732,206.5026,1550.7391,8439.8778,532.1808,4425.5894,632.8930,4593.3128,50.1868,496.0763,4018.4650,26491.1444,507.7987,2912.7773,446.7262,2440.2765,44.9316,261.4595,3838.2217,17945.0509,0.4025,0.0418,4.2000,5.9638,18.0642,33.2237, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
06/2012,1342.6733,17718.7478,1846.2685,26826.3882,144.5779,1898.6282,10465.1808,131578.0698,1342.6733,17718.7478,807.7416,20367.8266,60.3872,716.6579,10465.1808,131578.0698,623.7130,6503.8464,754.8341,6122.1941,59.8267,942.7774,4849.5444,45080.6695,1305.0634,21688.5514,1792.0656,25523.3855,140.3699,1884.9588,10170.1631,164079.2847,1342.6733,17718.7478,1272.4832,24317.4032,131.7998,1202.5070,10465.1808,131578.0698,0.3950,0.0675,4.2375,6.5794,15.5613,32.2877, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
07/2012,955.7482,9717.0192,1183.3090,11744.9235,94.1443,631.2638,8050.5904,82439.0313,955.7482,9717.0192,572.5882,8804.7370,43.1913,302.2722,8050.5904,82439.0313,350.5075,1999.9440,372.1380,1842.1803,30.0673,230.8987,2952.8003,15905.7856,965.4595,10626.1718,1207.2690,10436.1846,95.9156,672.8779,8133.6801,90904.5391,955.7482,9717.0192,864.6675,10533.4041,90.5813,483.5574,8050.5904,82439.0313,0.5050,0.0530,15.2000,4.5832,15.9561,30.4338, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
08/2012,1629.0288,20863.8461,2275.0530,25822.4330,176.6232,1466.5673,13835.9400,170976.1137,1629.0288,20863.8461,987.7560,18174.2664,73.5433,598.6624,13835.9400,170976.1137,839.7389,6839.6227,1059.3221,6749.3736,83.8738,826.9188,7145.8844,53736.7555,1399.2480,17784.1354,1883.7133,18698.2513,148.3005,1230.0593,11885.4684,146155.0555,1629.0288,20863.8461,1571.7566,23364.5974,161.0390,1019.5652,13835.9400,170976.1137,0.5300,0.0640,28.0375,4.9313,16.7607,28.0849, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
09/2012,1631.3962,19351.8115,2362.7441,23029.7544,179.3755,1320.6689,14062.4902,151538.6257,1631.3962,19351.8115,992.5893,16323.7875,73.2757,536.0495,14062.4902,151538.6257,861.2352,6569.7178,1116.8353,6449.0272,88.0971,694.7148,7429.9593,50505.1509,1284.7507,12445.9459,1746.2679,12964.2133,136.3481,991.0425,11070.1219,96846.0370,1631.3962,19351.8115,1595.6482,20520.1132,160.0777,925.4508,14062.4902,151538.6257,0.3400,0.0325,7.4875,5.0516,17.6147,27.4608, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
10/2012,812.6438,6059.8541,960.5077,6345.1396,76.6016,364.8542,6876.0115,45170.3384,812.6438,6059.8541,482.9843,4231.8708,36.4711,197.4854,6876.0115,45170.3384,384.3763,1578.3552,403.2280,1459.8068,32.7662,125.7505,3252.5162,11660.8415,611.9712,3575.8454,684.7017,3547.8586,55.0453,261.2380,5178.8416,26267.5580,812.6438,6059.8541,719.0507,5455.6226,74.0895,307.1324,6876.0115,45170.3384,0.4250,0.0445,6.3800,5.2191,20.4464,27.1911, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
11/2012,797.5930,5912.3693,1021.5199,6287.1411,80.4426,692.2264,6777.1078,41079.1814,797.5930,5912.3693,473.5352,3439.5983,35.7068,214.0806,6777.1078,41079.1814,319.3862,1848.7008,345.3470,1673.4064,27.8116,244.2025,2714.7534,13104.5083,631.6186,6973.2144,781.2256,6239.5053,61.7819,596.9083,5367.5507,46784.9835,797.5930,5912.3693,728.5144,5082.1247,74.0635,433.2694,6777.1078,41079.1814,0.3575,0.0465,3.5875,6.3755,22.0309,28.4768, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
12/2012,452.0966,4922.7523,503.5160,7694.2587,40.3538,365.8408,3602.9792,31764.3983,452.0966,4922.7523,263.4012,6371.0944,20.2349,173.7125,3602.9792,31764.3983,212.0429,1230.4829,215.5550,1083.8026,17.4252,161.8818,1690.3446,7986.0850,398.9520,4422.5914,446.4980,3845.4819,35.7216,334.2161,3179.3540,28402.5249,452.0966,4922.7523,394.9671,7134.8586,39.2490,256.9478,3602.9792,31764.3983,0.3883,0.0487,4.5300,5.8248,24.1884,30.1024, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
