ID,WL,U,V,Sal,Temp,TRACE_1,TRACE_2,TRACE_3
735,-20.0000,0.0000,0.0000,10.6875,22.0000,0.0000,0.0000,0.0000
736,-20.0000,0.0000,0.0000,10.6720,22.0000,0.0000,0.0000,0.0000
737,-20.0000,0.0000,0.0000,10.6521,22.0000,0.0000,0.0000,0.0000
738,-20.0000,0.0000,0.0000,10.6512,22.0000,0.0000,0.0000,0.0000
739,-20.0000,0.0000,0.0000,10.6358,22.0000,0.0000,0.0000,0.0000
740,-20.0000,0.0000,0.0000,10.6255,22.0000,0.0000,0.0000,0.0000
741,-20.0000,0.0000,0.0000,10.8124,22.0000,0.0000,0.0000,0.0000
742,-20.0000,0.0000,0.0000,10.7706,22.0000,0.0000,0.0000,0.0000
743,-20.0000,0.0000,0.0000,10.7368,22.0000,0.0000,0.0000,0.0000
744,-20.0000,0.0000,0.0000,10.7357,22.0000,0.0000,0.0000,0.0000
745,-20.0000,0.0000,0.0000,10.7296,22.0000,0.0000,0.0000,0.0000
746,-20.0000,0.0000,0.0000,10.7062,22.0000,0.0000,0.0000,0.0000
747,0.0650,0.0000,0.0000,10.8428,22.0000,0.0000,0.0000,0.0000
748,-20.0000,0.0000,0.0000,10.8446,22.0000,0.0000,0.0000,0.0000
749,-20.0000,0.0000,0.0000,10.8158,22.0000,0.0000,0.0000,0.0000
750,-20.0000,0.0000,0.0000,10.8114,22.0000,0.0000,0.0000,0.0000
751,-20.0000,0.0000,0.0000,10.7857,22.0000,0.0000,0.0000,0.0000
752,-20.0000,0.0000,0.0000,11.1319,22.0000,0.0000,0.0000,0.0000
753,-20.0000,0.0000,0.0000,11.1642,22.0000,0.0000,0.0000,0.0000
754,-20.0000,0.0000,0.0000,11.1361,22.0000,0.0000,0.0000,0.0000
755,0.0650,0.0000,0.0000,11.0641,22.0000,0.0000,0.0000,0.0000
756,0.0650,0.0000,0.0000,11.0731,22.0000,0.0000,0.0000,0.0000
757,0.0650,0.0000,0.0000,11.0092,22.0000,0.0000,0.0000,0.0000
758,0.0650,0.0000,0.0000,11.0062,22.0000,0.0000,0.0000,0.0000
759,-20.0000,0.0000,0.0000,11.4521,22.0000,0.0000,0.0000,0.0000
760,-20.0000,0.0000,0.0000,11.3993,22.0000,0.0000,0.0000,0.0000
761,-20.0000,0.0000,0.0000,11.2981,22.0000,0.0000,0.0000,0.0000
762,-20.0000,0.0000,0.0000,11.4048,22.0000,0.0000,0.0000,0.0000
763,-20.0000,0.0000,0.0000,11.3276,22.0000,0.0000,0.0000,0.0000
764,-20.0000,0.0000,0.0000,11.5043,22.0000,0.0000,0.0000,0.0000
765,-20.0000,0.0000,0.0000,11.2363,22.0000,0.0000,0.0000,0.0000
766,-20.0000,0.0000,0.0000,11.1783,22.0000,0.0000,0.0000,0.0000
767,-20.0000,0.0000,0.0000,11.1547,22.0000,0.0000,0.0000,0.0000
768,0.0650,0.0000,0.0000,10.9620,22.0000,0.0000,0.0000,0.0000
769,0.0650,0.0000,0.0000,10.9545,22.0000,0.0000,0.0000,0.0000
770,0.0650,0.0000,0.0000,10.8711,22.0000,0.0000,0.0000,0.0000
771,0.0650,0.0000,0.0000,10.9099,22.0000,0.0000,0.0000,0.0000
772,0.0650,0.0000,0.0000,10.8578,22.0000,0.0000,0.0000,0.0000
773,0.0650,0.0000,0.0000,10.8290,22.0000,0.0000,0.0000,0.0000
774,-20.0000,0.0000,0.0000,10.4992,22.0000,0.0000,0.0000,0.0000
775,-20.0000,0.0000,0.0000,10.4808,22.0000,0.0000,0.0000,0.0000
776,-20.0000,0.0000,0.0000,10.4681,22.0000,0.0000,0.0000,0.0000
777,-20.0000,0.0000,0.0000,10.4282,22.0000,0.0000,0.0000,0.0000
778,-20.0000,0.0000,0.0000,10.4430,22.0000,0.0000,0.0000,0.0000
779,-20.0000,0.0000,0.0000,10.4570,22.0000,0.0000,0.0000,0.0000
780,-20.0000,0.0000,0.0000,10.4443,22.0000,0.0000,0.0000,0.0000
781,-20.0000,0.0000,0.0000,10.4362,22.0000,0.0000,0.0000,0.0000
782,-20.0000,0.0000,0.0000,10.5515,22.0000,0.0000,0.0000,0.0000
783,-20.0000,0.0000,0.0000,10.5372,22.0000,0.0000,0.0000,0.0000
784,-20.0000,0.0000,0.0000,10.5197,22.0000,0.0000,0.0000,0.0000
785,-20.0000,0.0000,0.0000,10.5090,22.0000,0.0000,0.0000,0.0000
786,-20.0000,0.0000,0.0000,10.5010,22.0000,0.0000,0.0000,0.0000
787,-20.0000,0.0000,0.0000,10.5237,22.0000,0.0000,0.0000,0.0000
788,-20.0000,0.0000,0.0000,10.5917,22.0000,0.0000,0.0000,0.0000
789,-20.0000,0.0000,0.0000,10.5892,22.0000,0.0000,0.0000,0.0000
790,-20.0000,0.0000,0.0000,10.5648,22.0000,0.0000,0.0000,0.0000
791,-20.0000,0.0000,0.0000,10.5496,22.0000,0.0000,0.0000,0.0000
792,-20.0000,0.0000,0.0000,10.5753,22.0000,0.0000,0.0000,0.0000
793,-20.0000,0.0000,0.0000,10.6124,22.0000,0.0000,0.0000,0.0000
794,-20.0000,0.0000,0.0000,10.5956,22.0000,0.0000,0.0000,0.0000
795,-20.0000,0.0000,0.0000,10.6082,22.0000,0.0000,0.0000,0.0000
796,-20.0000,0.0000,0.0000,10.6009,22.0000,0.0000,0.0000,0.0000
797,-20.0000,0.0000,0.0000,10.6745,22.0000,0.0000,0.0000,0.0000
798,-20.0000,0.0000,0.0000,10.6471,22.0000,0.0000,0.0000,0.0000
799,-20.0000,0.0000,0.0000,10.6285,22.0000,0.0000,0.0000,0.0000
800,-20.0000,0.0000,0.0000,10.6303,22.0000,0.0000,0.0000,0.0000
801,-20.0000,0.0000,0.0000,10.6096,22.0000,0.0000,0.0000,0.0000
802,-20.0000,0.0000,0.0000,10.5946,22.0000,0.0000,0.0000,0.0000
803,-20.0000,0.0000,0.0000,10.7612,22.0000,0.0000,0.0000,0.0000
804,-20.0000,0.0000,0.0000,10.7306,22.0000,0.0000,0.0000,0.0000
805,-20.0000,0.0000,0.0000,10.6945,22.0000,0.0000,0.0000,0.0000
806,-20.0000,0.0000,0.0000,10.6910,22.0000,0.0000,0.0000,0.0000
807,-20.0000,0.0000,0.0000,10.6832,22.0000,0.0000,0.0000,0.0000
808,-20.0000,0.0000,0.0000,10.6937,22.0000,0.0000,0.0000,0.0000
809,-20.0000,0.0000,0.0000,10.6672,22.0000,0.0000,0.0000,0.0000
810,-20.0000,0.0000,0.0000,10.6609,22.0000,0.0000,0.0000,0.0000
811,0.0650,0.0000,0.0000,10.8076,22.0000,0.0000,0.0000,0.0000
812,0.0650,0.0000,0.0000,10.7944,22.0000,0.0000,0.0000,0.0000
813,-20.0000,0.0000,0.0000,10.7883,22.0000,0.0000,0.0000,0.0000
814,-20.0000,0.0000,0.0000,10.7753,22.0000,0.0000,0.0000,0.0000
815,0.0650,0.0000,0.0000,10.7686,22.0000,0.0000,0.0000,0.0000
816,-20.0000,0.0000,0.0000,10.7720,22.0000,0.0000,0.0000,0.0000
817,-20.0000,0.0000,0.0000,10.7623,22.0000,0.0000,0.0000,0.0000
818,-20.0000,0.0000,0.0000,10.7314,22.0000,0.0000,0.0000,0.0000
819,0.0650,0.0000,0.0000,11.0894,22.0000,0.0000,0.0000,0.0000
820,0.0650,0.0000,0.0000,11.1033,22.0000,0.0000,0.0000,0.0000
821,0.0650,0.0000,0.0000,11.0132,22.0000,0.0000,0.0000,0.0000
822,0.0650,0.0000,0.0000,11.0291,22.0000,0.0000,0.0000,0.0000
823,0.0650,0.0000,0.0000,10.9483,22.0000,0.0000,0.0000,0.0000
824,0.0650,0.0000,0.0000,10.9533,22.0000,0.0000,0.0000,0.0000
825,-20.0000,0.0000,0.0000,11.4878,22.0000,0.0000,0.0000,0.0000
826,-20.0000,0.0000,0.0000,11.5526,22.0000,0.0000,0.0000,0.0000
827,-20.0000,0.0000,0.0000,11.2586,22.0000,0.0000,0.0000,0.0000
828,-20.0000,0.0000,0.0000,11.4197,22.0000,0.0000,0.0000,0.0000
829,-20.0000,0.0000,0.0000,11.3546,22.0000,0.0000,0.0000,0.0000
830,-20.0000,0.0000,0.0000,11.5018,22.0000,0.0000,0.0000,0.0000
831,-20.0000,0.0000,0.0000,11.4734,22.0000,0.0000,0.0000,0.0000
832,-20.0000,0.0000,0.0000,11.3354,22.0000,0.0000,0.0000,0.0000
833,-20.0000,0.0000,0.0000,11.2766,22.0000,0.0000,0.0000,0.0000
834,-20.0000,0.0000,0.0000,11.6202,22.0000,0.0000,0.0000,0.0000
835,-20.0000,0.0000,0.0000,11.6078,22.0000,0.0000,0.0000,0.0000
836,-20.0000,0.0000,0.0000,11.2020,22.0000,0.0000,0.0000,0.0000
837,0.0650,0.0000,0.0000,11.1167,22.0000,0.0000,0.0000,0.0000
838,-20.0000,0.0000,0.0000,11.1830,22.0000,0.0000,0.0000,0.0000
839,0.0650,0.0000,0.0000,11.1267,22.0000,0.0000,0.0000,0.0000
840,0.0650,0.0000,0.0000,10.8998,22.0000,0.0000,0.0000,0.0000
841,0.0650,0.0000,0.0000,10.8905,22.0000,0.0000,0.0000,0.0000
842,0.0650,0.0000,0.0000,10.8152,22.0000,0.0000,0.0000,0.0000
843,0.0650,0.0000,0.0000,10.8450,22.0000,0.0000,0.0000,0.0000
844,0.0650,0.0000,0.0000,10.8014,22.0000,0.0000,0.0000,0.0000
845,0.0650,0.0000,0.0000,10.7811,22.0000,0.0000,0.0000,0.0000
846,-20.0000,0.0000,0.0000,10.4915,22.0000,0.0000,0.0000,0.0000
847,-20.0000,0.0000,0.0000,10.4794,22.0000,0.0000,0.0000,0.0000
848,-20.0000,0.0000,0.0000,10.4618,22.0000,0.0000,0.0000,0.0000
849,-20.0000,0.0000,0.0000,10.4092,22.0000,0.0000,0.0000,0.0000
850,-20.0000,0.0000,0.0000,10.3913,22.0000,0.0000,0.0000,0.0000
851,-20.0000,0.0000,0.0000,10.4167,22.0000,0.0000,0.0000,0.0000
852,-20.0000,0.0000,0.0000,10.4505,22.0000,0.0000,0.0000,0.0000
853,-20.0000,0.0000,0.0000,10.4380,22.0000,0.0000,0.0000,0.0000
854,-20.0000,0.0000,0.0000,10.4244,22.0000,0.0000,0.0000,0.0000
855,-20.0000,0.0000,0.0000,10.5359,22.0000,0.0000,0.0000,0.0000
856,-20.0000,0.0000,0.0000,10.5277,22.0000,0.0000,0.0000,0.0000
857,-20.0000,0.0000,0.0000,10.5181,22.0000,0.0000,0.0000,0.0000
858,-20.0000,0.0000,0.0000,10.5166,22.0000,0.0000,0.0000,0.0000
859,-20.0000,0.0000,0.0000,10.5078,22.0000,0.0000,0.0000,0.0000
860,-20.0000,0.0000,0.0000,10.5042,22.0000,0.0000,0.0000,0.0000
861,-20.0000,0.0000,0.0000,10.4927,22.0000,0.0000,0.0000,0.0000
862,-20.0000,0.0000,0.0000,10.5847,22.0000,0.0000,0.0000,0.0000
863,-20.0000,0.0000,0.0000,10.5684,22.0000,0.0000,0.0000,0.0000
864,-20.0000,0.0000,0.0000,10.5547,22.0000,0.0000,0.0000,0.0000
865,-20.0000,0.0000,0.0000,10.5437,22.0000,0.0000,0.0000,0.0000
866,-20.0000,0.0000,0.0000,10.5550,22.0000,0.0000,0.0000,0.0000
867,-20.0000,0.0000,0.0000,10.5332,22.0000,0.0000,0.0000,0.0000
868,-20.0000,0.0000,0.0000,10.5823,22.0000,0.0000,0.0000,0.0000
869,-20.0000,0.0000,0.0000,10.5845,22.0000,0.0000,0.0000,0.0000
870,-20.0000,0.0000,0.0000,10.5738,22.0000,0.0000,0.0000,0.0000
871,-20.0000,0.0000,0.0000,10.6395,22.0000,0.0000,0.0000,0.0000
872,-20.0000,0.0000,0.0000,10.6319,22.0000,0.0000,0.0000,0.0000
873,-20.0000,0.0000,0.0000,10.6146,22.0000,0.0000,0.0000,0.0000
874,-20.0000,0.0000,0.0000,10.6080,22.0000,0.0000,0.0000,0.0000
875,-20.0000,0.0000,0.0000,10.5935,22.0000,0.0000,0.0000,0.0000
876,-20.0000,0.0000,0.0000,10.5773,22.0000,0.0000,0.0000,0.0000
877,-20.0000,0.0000,0.0000,10.5666,22.0000,0.0000,0.0000,0.0000
878,-20.0000,0.0000,0.0000,10.5704,22.0000,0.0000,0.0000,0.0000
879,-20.0000,0.0000,0.0000,10.6950,22.0000,0.0000,0.0000,0.0000
880,-20.0000,0.0000,0.0000,10.6531,22.0000,0.0000,0.0000,0.0000
881,-20.0000,0.0000,0.0000,10.6530,22.0000,0.0000,0.0000,0.0000
882,-20.0000,0.0000,0.0000,10.6532,22.0000,0.0000,0.0000,0.0000
883,-20.0000,0.0000,0.0000,10.6585,22.0000,0.0000,0.0000,0.0000
884,-20.0000,0.0000,0.0000,10.6593,22.0000,0.0000,0.0000,0.0000
885,-20.0000,0.0000,0.0000,10.6341,22.0000,0.0000,0.0000,0.0000
886,-20.0000,0.0000,0.0000,10.6270,22.0000,0.0000,0.0000,0.0000
887,0.0650,0.0000,0.0000,10.7568,22.0000,0.0000,0.0000,0.0000
888,0.0650,0.0000,0.0000,10.7450,22.0000,0.0000,0.0000,0.0000
889,-20.0000,0.0000,0.0000,10.7506,22.0000,0.0000,0.0000,0.0000
890,-20.0000,0.0000,0.0000,10.7490,22.0000,0.0000,0.0000,0.0000
891,-20.0000,0.0000,0.0000,10.7228,22.0000,0.0000,0.0000,0.0000
892,0.0650,0.0000,0.0000,10.7350,22.0000,0.0000,0.0000,0.0000
893,-20.0000,0.0000,0.0000,10.7376,22.0000,0.0000,0.0000,0.0000
894,0.0650,0.0000,0.0000,10.7239,22.0000,0.0000,0.0000,0.0000
895,-20.0000,0.0000,0.0000,10.6903,22.0000,0.0000,0.0000,0.0000
896,0.0650,0.0000,0.0000,11.0429,22.0000,0.0000,0.0000,0.0000
897,0.0650,0.0000,0.0000,11.0556,22.0000,0.0000,0.0000,0.0000
898,0.0650,0.0000,0.0000,10.9688,22.0000,0.0000,0.0000,0.0000
899,0.0650,0.0000,0.0000,10.9825,22.0000,0.0000,0.0000,0.0000
900,0.0650,0.0000,0.0000,10.8934,22.0000,0.0000,0.0000,0.0000
901,0.0650,0.0000,0.0000,10.9085,22.0000,0.0000,0.0000,0.0000
902,-20.0000,0.0000,0.0000,11.6064,22.0000,0.0000,0.0000,0.0000
903,-20.0000,0.0000,0.0000,11.6069,22.0000,0.0000,0.0000,0.0000
904,-20.0000,0.0000,0.0000,11.5410,22.0000,0.0000,0.0000,0.0000
905,-20.0000,0.0000,0.0000,11.6703,22.0000,0.0000,0.0000,0.0000
906,-20.0000,0.0000,0.0000,11.2134,22.0000,0.0000,0.0000,0.0000
907,-20.0000,0.0000,0.0000,11.4301,22.0000,0.0000,0.0000,0.0000
908,-20.0000,0.0000,0.0000,11.3693,22.0000,0.0000,0.0000,0.0000
909,-20.0000,0.0000,0.0000,11.5126,22.0000,0.0000,0.0000,0.0000
910,-20.0000,0.0000,0.0000,11.5172,22.0000,0.0000,0.0000,0.0000
911,-20.0000,0.0000,0.0000,11.3612,22.0000,0.0000,0.0000,0.0000
912,-20.0000,0.0000,0.0000,11.2844,22.0000,0.0000,0.0000,0.0000
913,-20.0000,0.0000,0.0000,11.2222,22.0000,0.0000,0.0000,0.0000
914,-20.0000,0.0000,0.0000,11.1927,22.0000,0.0000,0.0000,0.0000
915,-20.0000,0.0000,0.0000,11.6903,22.0000,0.0000,0.0000,0.0000
916,-20.0000,0.0000,0.0000,11.7220,22.0000,0.0000,0.0000,0.0000
917,-20.0000,0.0000,0.0000,11.7414,22.0000,0.0000,0.0000,0.0000
918,0.0650,0.0000,0.0000,11.0648,22.0000,0.0000,0.0000,0.0000
919,0.0650,0.0000,0.0000,11.1348,22.0000,0.0000,0.0000,0.0000
920,0.0650,0.0000,0.0000,11.0713,22.0000,0.0000,0.0000,0.0000
921,0.0650,0.0000,0.0000,10.8326,22.0000,0.0000,0.0000,0.0000
922,0.0650,0.0000,0.0000,10.8334,22.0000,0.0000,0.0000,0.0000
923,0.0650,0.0000,0.0000,10.7679,22.0000,0.0000,0.0000,0.0000
924,0.0650,0.0000,0.0000,10.7876,22.0000,0.0000,0.0000,0.0000
925,0.0650,0.0000,0.0000,10.7546,22.0000,0.0000,0.0000,0.0000
926,0.0650,0.0000,0.0000,10.7332,22.0000,0.0000,0.0000,0.0000
927,-20.0000,0.0000,0.0000,10.4843,22.0000,0.0000,0.0000,0.0000
928,-20.0000,0.0000,0.0000,10.4786,22.0000,0.0000,0.0000,0.0000
929,-20.0000,0.0000,0.0000,10.4732,22.0000,0.0000,0.0000,0.0000
930,-20.0000,0.0000,0.0000,10.4662,22.0000,0.0000,0.0000,0.0000
931,-20.0000,0.0000,0.0000,10.4620,22.0000,0.0000,0.0000,0.0000
932,-20.0000,0.0000,0.0000,10.4520,22.0000,0.0000,0.0000,0.0000
933,-20.0000,0.0000,0.0000,10.4010,22.0000,0.0000,0.0000,0.0000
934,-20.0000,0.0000,0.0000,10.3854,22.0000,0.0000,0.0000,0.0000
935,-20.0000,0.0000,0.0000,10.3791,22.0000,0.0000,0.0000,0.0000
936,-20.0000,0.0000,0.0000,10.3553,22.0000,0.0000,0.0000,0.0000
937,-20.0000,0.0000,0.0000,10.4173,22.0000,0.0000,0.0000,0.0000
938,-20.0000,0.0000,0.0000,10.4041,22.0000,0.0000,0.0000,0.0000
939,-20.0000,0.0000,0.0000,10.4414,22.0000,0.0000,0.0000,0.0000
940,-20.0000,0.0000,0.0000,10.4353,22.0000,0.0000,0.0000,0.0000
941,-20.0000,0.0000,0.0000,10.4274,22.0000,0.0000,0.0000,0.0000
942,-20.0000,0.0000,0.0000,10.5181,22.0000,0.0000,0.0000,0.0000
943,-20.0000,0.0000,0.0000,10.5112,22.0000,0.0000,0.0000,0.0000
944,-20.0000,0.0000,0.0000,10.5260,22.0000,0.0000,0.0000,0.0000
945,-20.0000,0.0000,0.0000,10.5039,22.0000,0.0000,0.0000,0.0000
946,-20.0000,0.0000,0.0000,10.5022,22.0000,0.0000,0.0000,0.0000
947,-20.0000,0.0000,0.0000,10.4951,22.0000,0.0000,0.0000,0.0000
948,-20.0000,0.0000,0.0000,10.4915,22.0000,0.0000,0.0000,0.0000
949,-20.0000,0.0000,0.0000,10.4851,22.0000,0.0000,0.0000,0.0000
950,-20.0000,0.0000,0.0000,10.4820,22.0000,0.0000,0.0000,0.0000
951,-20.0000,0.0000,0.0000,10.5626,22.0000,0.0000,0.0000,0.0000
952,-20.0000,0.0000,0.0000,10.5574,22.0000,0.0000,0.0000,0.0000
953,-20.0000,0.0000,0.0000,10.5472,22.0000,0.0000,0.0000,0.0000
954,-20.0000,0.0000,0.0000,10.5470,22.0000,0.0000,0.0000,0.0000
955,-20.0000,0.0000,0.0000,10.5409,22.0000,0.0000,0.0000,0.0000
956,-20.0000,0.0000,0.0000,10.5328,22.0000,0.0000,0.0000,0.0000
957,-20.0000,0.0000,0.0000,10.5616,22.0000,0.0000,0.0000,0.0000
958,-20.0000,0.0000,0.0000,10.5537,22.0000,0.0000,0.0000,0.0000
959,-20.0000,0.0000,0.0000,10.6028,22.0000,0.0000,0.0000,0.0000
960,-20.0000,0.0000,0.0000,10.6028,22.0000,0.0000,0.0000,0.0000
961,-20.0000,0.0000,0.0000,10.5892,22.0000,0.0000,0.0000,0.0000
962,-20.0000,0.0000,0.0000,10.5899,22.0000,0.0000,0.0000,0.0000
963,-20.0000,0.0000,0.0000,10.5760,22.0000,0.0000,0.0000,0.0000
964,-20.0000,0.0000,0.0000,10.5622,22.0000,0.0000,0.0000,0.0000
965,-20.0000,0.0000,0.0000,10.5578,22.0000,0.0000,0.0000,0.0000
966,-20.0000,0.0000,0.0000,10.5482,22.0000,0.0000,0.0000,0.0000
967,-20.0000,0.0000,0.0000,10.5538,22.0000,0.0000,0.0000,0.0000
968,-20.0000,0.0000,0.0000,10.5472,22.0000,0.0000,0.0000,0.0000
969,-20.0000,0.0000,0.0000,10.6572,22.0000,0.0000,0.0000,0.0000
970,-20.0000,0.0000,0.0000,10.6267,22.0000,0.0000,0.0000,0.0000
971,-20.0000,0.0000,0.0000,10.6204,22.0000,0.0000,0.0000,0.0000
972,-20.0000,0.0000,0.0000,10.6272,22.0000,0.0000,0.0000,0.0000
973,-20.0000,0.0000,0.0000,10.6110,22.0000,0.0000,0.0000,0.0000
974,-20.0000,0.0000,0.0000,10.6241,22.0000,0.0000,0.0000,0.0000
975,-20.0000,0.0000,0.0000,10.6253,22.0000,0.0000,0.0000,0.0000
976,-20.0000,0.0000,0.0000,10.6245,22.0000,0.0000,0.0000,0.0000
977,-20.0000,0.0000,0.0000,10.5966,22.0000,0.0000,0.0000,0.0000
978,0.0650,0.0000,0.0000,10.7129,22.0000,0.0000,0.0000,0.0000
979,0.0650,0.0000,0.0000,10.7019,22.0000,0.0000,0.0000,0.0000
980,-20.0000,0.0000,0.0000,10.7153,22.0000,0.0000,0.0000,0.0000
981,-20.0000,0.0000,0.0000,10.6840,22.0000,0.0000,0.0000,0.0000
982,0.0650,0.0000,0.0000,10.7084,22.0000,0.0000,0.0000,0.0000
983,0.0650,0.0000,0.0000,10.6974,22.0000,0.0000,0.0000,0.0000
984,0.0650,0.0000,0.0000,10.6864,22.0000,0.0000,0.0000,0.0000
985,-20.0000,0.0000,0.0000,10.6534,22.0000,0.0000,0.0000,0.0000
986,0.0650,0.0000,0.0000,10.9945,22.0000,0.0000,0.0000,0.0000
987,0.0650,0.0000,0.0000,11.0030,22.0000,0.0000,0.0000,0.0000
988,0.0650,0.0000,0.0000,10.9220,22.0000,0.0000,0.0000,0.0000
989,0.0650,0.0000,0.0000,10.9335,22.0000,0.0000,0.0000,0.0000
990,0.0650,0.0000,0.0000,10.8482,22.0000,0.0000,0.0000,0.0000
991,0.0650,0.0000,0.0000,10.8616,22.0000,0.0000,0.0000,0.0000
992,-20.0000,0.0000,0.0000,11.7239,22.0000,0.0000,0.0000,0.0000
993,-20.0000,0.0000,0.0000,11.6234,22.0000,0.0000,0.0000,0.0000
994,-20.0000,0.0000,0.0000,11.5847,22.0000,0.0000,0.0000,0.0000
995,-20.0000,0.0000,0.0000,11.7364,22.0000,0.0000,0.0000,0.0000
996,-20.0000,0.0000,0.0000,11.6826,22.0000,0.0000,0.0000,0.0000
997,-20.0000,0.0000,0.0000,11.8007,22.0000,0.0000,0.0000,0.0000
998,-20.0000,0.0000,0.0000,11.7926,22.0000,0.0000,0.0000,0.0000
999,-20.0000,0.0000,0.0000,11.4475,22.0000,0.0000,0.0000,0.0000
1000,-20.0000,0.0000,0.0000,11.5108,22.0000,0.0000,0.0000,0.0000
1001,-20.0000,0.0000,0.0000,11.6083,22.0000,0.0000,0.0000,0.0000
1002,-20.0000,0.0000,0.0000,11.5687,22.0000,0.0000,0.0000,0.0000
1003,-20.0000,0.0000,0.0000,11.3561,22.0000,0.0000,0.0000,0.0000
1004,-20.0000,0.0000,0.0000,11.2804,22.0000,0.0000,0.0000,0.0000
1005,-20.0000,0.0000,0.0000,11.4618,22.0000,0.0000,0.0000,0.0000
1006,-20.0000,0.0000,0.0000,11.4213,22.0000,0.0000,0.0000,0.0000
1007,-20.0000,0.0000,0.0000,11.2079,22.0000,0.0000,0.0000,0.0000
1008,0.0650,0.0000,0.0000,11.1391,22.0000,0.0000,0.0000,0.0000
1009,-20.0000,0.0000,0.0000,11.8200,22.0000,0.0000,0.0000,0.0000
1010,-20.0000,0.0000,0.0000,11.8408,22.0000,0.0000,0.0000,0.0000
1011,-20.0000,0.0000,0.0000,11.8987,22.0000,0.0000,0.0000,0.0000
1012,0.0650,0.0000,0.0000,11.0078,22.0000,0.0000,0.0000,0.0000
1013,0.0650,0.0000,0.0000,11.0743,22.0000,0.0000,0.0000,0.0000
1014,0.0650,0.0000,0.0000,11.0096,22.0000,0.0000,0.0000,0.0000
1015,-20.0000,0.0000,0.0000,10.7845,22.0000,0.0000,0.0000,0.0000
1016,-20.0000,0.0000,0.0000,10.7590,22.0000,0.0000,0.0000,0.0000
1017,-20.0000,0.0000,0.0000,10.7650,22.0000,0.0000,0.0000,0.0000
1018,-20.0000,0.0000,0.0000,10.7898,22.0000,0.0000,0.0000,0.0000
1019,-20.0000,0.0000,0.0000,10.7696,22.0000,0.0000,0.0000,0.0000
1020,0.0650,0.0000,0.0000,10.7215,22.0000,0.0000,0.0000,0.0000
1021,-20.0000,0.0000,0.0000,10.7332,22.0000,0.0000,0.0000,0.0000
1022,-20.0000,0.0000,0.0000,10.7046,22.0000,0.0000,0.0000,0.0000
1023,0.0650,0.0000,0.0000,10.6909,22.0000,0.0000,0.0000,0.0000
1024,-20.0000,0.0000,0.0000,10.4740,22.0000,0.0000,0.0000,0.0000
1025,-20.0000,0.0000,0.0000,10.4657,22.0000,0.0000,0.0000,0.0000
1026,-20.0000,0.0000,0.0000,10.4631,22.0000,0.0000,0.0000,0.0000
1027,-20.0000,0.0000,0.0000,10.4551,22.0000,0.0000,0.0000,0.0000
1028,-20.0000,0.0000,0.0000,10.4509,22.0000,0.0000,0.0000,0.0000
1029,-20.0000,0.0000,0.0000,10.4444,22.0000,0.0000,0.0000,0.0000
1030,-20.0000,0.0000,0.0000,10.3966,22.0000,0.0000,0.0000,0.0000
1031,-20.0000,0.0000,0.0000,10.3836,22.0000,0.0000,0.0000,0.0000
1032,-20.0000,0.0000,0.0000,10.3756,22.0000,0.0000,0.0000,0.0000
1033,-20.0000,0.0000,0.0000,10.3566,22.0000,0.0000,0.0000,0.0000
1034,-20.0000,0.0000,0.0000,10.3245,22.0000,0.0000,0.0000,0.0000
1035,-20.0000,0.0000,0.0000,10.3318,22.0000,0.0000,0.0000,0.0000
1036,-20.0000,0.0000,0.0000,10.4117,22.0000,0.0000,0.0000,0.0000
1037,-20.0000,0.0000,0.0000,10.4022,22.0000,0.0000,0.0000,0.0000
1038,-20.0000,0.0000,0.0000,10.4263,22.0000,0.0000,0.0000,0.0000
1039,-20.0000,0.0000,0.0000,10.4178,22.0000,0.0000,0.0000,0.0000
1040,-20.0000,0.0000,0.0000,10.4330,22.0000,0.0000,0.0000,0.0000
1041,-20.0000,0.0000,0.0000,10.4400,22.0000,0.0000,0.0000,0.0000
1042,-20.0000,0.0000,0.0000,10.5097,22.0000,0.0000,0.0000,0.0000
1043,-20.0000,0.0000,0.0000,10.5029,22.0000,0.0000,0.0000,0.0000
1044,-20.0000,0.0000,0.0000,10.5164,22.0000,0.0000,0.0000,0.0000
1045,-20.0000,0.0000,0.0000,10.4963,22.0000,0.0000,0.0000,0.0000
1046,-20.0000,0.0000,0.0000,10.5228,22.0000,0.0000,0.0000,0.0000
1047,-20.0000,0.0000,0.0000,10.4870,22.0000,0.0000,0.0000,0.0000
1048,-20.0000,0.0000,0.0000,10.4818,22.0000,0.0000,0.0000,0.0000
1049,-20.0000,0.0000,0.0000,10.4736,22.0000,0.0000,0.0000,0.0000
1050,-20.0000,0.0000,0.0000,10.5456,22.0000,0.0000,0.0000,0.0000
1051,-20.0000,0.0000,0.0000,10.5438,22.0000,0.0000,0.0000,0.0000
1052,-20.0000,0.0000,0.0000,10.5391,22.0000,0.0000,0.0000,0.0000
1053,-20.0000,0.0000,0.0000,10.5285,22.0000,0.0000,0.0000,0.0000
1054,-20.0000,0.0000,0.0000,10.5416,22.0000,0.0000,0.0000,0.0000
1055,-20.0000,0.0000,0.0000,10.5365,22.0000,0.0000,0.0000,0.0000
1056,-20.0000,0.0000,0.0000,10.5804,22.0000,0.0000,0.0000,0.0000
1057,-20.0000,0.0000,0.0000,10.5731,22.0000,0.0000,0.0000,0.0000
1058,-20.0000,0.0000,0.0000,10.5738,22.0000,0.0000,0.0000,0.0000
