ID,WL,U,V,Sal,Temp,TRACE_1,TRACE_2,TRACE_3
2332,-20.0,0,0,10.1477,22.0,0,0,0
2333,-20.0,0,0,10.1473,22.0,0,0,0
2334,-20.0,0,0,10.133,22.0,0,0,0
2335,-20.0,0,0,10.0959,22.0,0,0,0
2336,-20.0,0,0,10.1069,22.0,0,0,0
2337,-20.0,0,0,10.1208,22.0,0,0,0
2338,-20.0,0,0,10.0911,22.0,0,0,0
2339,-20.0,0,0,10.1593,22.0,0,0,0
2340,-20.0,0,0,10.1714,22.0,0,0,0
2341,0.065,0,0,10.1677,22.0,0,0,0
2342,-20.0,0,0,10.1319,22.0,0,0,0
2343,-20.0,0,0,10.1304,22.0,0,0,0
2344,-20.0,0,0,10.1438,22.0,0,0,0
2345,0.065,0,0,10.2219,22.0,0,0,0
2346,0.065,0,0,10.2514,22.0,0,0,0
2347,0.065,0,0,10.1923,22.0,0,0,0
2348,0.065,0,0,10.2809,22.0,0,0,0
2349,0.065,0,0,10.1627,22.0,0,0,0
2350,0.065,0,0,10.2791,22.0,0,0,0
2351,-20.0,0,0,10.4081,22.0,0,0,0
2352,-20.0,0,0,10.4149,22.0,0,0,0
2353,-20.0,0,0,10.4167,22.0,0,0,0
2354,-20.0,0,0,10.4232,22.0,0,0,0
2355,-20.0,0,0,10.3544,22.0,0,0,0
2356,-20.0,0,0,10.3325,22.0,0,0,0
2357,0.065,0,0,10.3078,22.0,0,0,0
2358,-20.0,0,0,10.3076,22.0,0,0,0
2359,-20.0,0,0,10.3905,22.0,0,0,0
2360,-20.0,0,0,10.402,22.0,0,0,0
2361,-20.0,0,0,10.3744,22.0,0,0,0
2362,-20.0,0,0,10.3556,22.0,0,0,0
2363,-20.0,0,0,10.446,22.0,0,0,0
2364,-20.0,0,0,10.4523,22.0,0,0,0
2365,-20.0,0,0,10.4385,22.0,0,0,0
2366,-20.0,0,0,10.4502,22.0,0,0,0
2367,-20.0,0,0,10.4311,22.0,0,0,0
2368,0.065,0,0,10.2774,22.0,0,0,0
2369,0.065,0,0,10.2756,22.0,0,0,0
2370,-20.0,0,0,10.5181,22.0,0,0,0
2371,-20.0,0,0,10.5279,22.0,0,0,0
2372,-20.0,0,0,10.5899,22.0,0,0,0
2373,-20.0,0,0,10.5654,22.0,0,0,0
2374,-20.0,0,0,10.576,22.0,0,0,0
2375,-20.0,0,0,10.5496,22.0,0,0,0
2376,-20.0,0,0,10.5326,22.0,0,0,0
2377,-20.0,0,0,10.6248,22.0,0,0,0
2378,-20.0,0,0,10.6252,22.0,0,0,0
2379,-20.0,0,0,10.5994,22.0,0,0,0
2380,-20.0,0,0,10.5848,22.0,0,0,0
2381,-20.0,0,0,10.6082,22.0,0,0,0
2382,-20.0,0,0,10.6009,22.0,0,0,0
2383,-20.0,0,0,10.6124,22.0,0,0,0
2384,-20.0,0,0,10.5946,22.0,0,0,0
2385,-20.0,0,0,10.618,22.0,0,0,0
2386,-20.0,0,0,10.5773,22.0,0,0,0
2387,-20.0,0,0,10.5622,22.0,0,0,0
2388,-20.0,0,0,10.5578,22.0,0,0,0
2389,-20.0,0,0,10.6141,22.0,0,0,0
2390,-20.0,0,0,10.5986,22.0,0,0,0
2391,-20.0,0,0,10.5905,22.0,0,0,0
2392,-20.0,0,0,10.5925,22.0,0,0,0
2393,-20.0,0,0,10.5863,22.0,0,0,0
2394,-20.0,0,0,10.6396,22.0,0,0,0
2395,-20.0,0,0,10.5939,22.0,0,0,0
2396,-20.0,0,0,10.4741,22.0,0,0,0
2397,-20.0,0,0,10.4845,22.0,0,0,0
2398,-20.0,0,0,10.4801,22.0,0,0,0
2399,-20.0,0,0,10.5001,22.0,0,0,0
2400,-20.0,0,0,10.4831,22.0,0,0,0
2401,-20.0,0,0,10.4665,22.0,0,0,0
2402,-20.0,0,0,10.4649,22.0,0,0,0
2403,-20.0,0,0,10.4597,22.0,0,0,0
2404,-20.0,0,0,10.465,22.0,0,0,0
2405,-20.0,0,0,10.4567,22.0,0,0,0
2406,-20.0,0,0,10.4511,22.0,0,0,0
2407,-20.0,0,0,10.4623,22.0,0,0,0
2408,-20.0,0,0,10.4535,22.0,0,0,0
2409,-20.0,0,0,10.4447,22.0,0,0,0
2410,-20.0,0,0,10.9182,22.0,0,0,0
2411,-20.0,0,0,10.9065,22.0,0,0,0
2412,-20.0,0,0,10.8684,22.0,0,0,0
2413,-20.0,0,0,10.8853,22.0,0,0,0
2414,0.065,0,0,10.9835,22.0,0,0,0
2415,0.065,0,0,10.9587,22.0,0,0,0
2416,0.065,0,0,10.9382,22.0,0,0,0
2417,0.065,0,0,11.0796,22.0,0,0,0
2418,0.065,0,0,11.0264,22.0,0,0,0
2419,0.065,0,0,10.9732,22.0,0,0,0
2420,0.065,0,0,10.92,22.0,0,0,0
2421,0.065,0,0,10.9507,22.0,0,0,0
2422,0.065,0,0,10.9286,22.0,0,0,0
2423,-20.0,0,0,10.9118,22.0,0,0,0
2424,-20.0,0,0,10.8337,22.0,0,0,0
2425,-20.0,0,0,10.1181,22.0,0,0,0
2426,-20.0,0,0,10.1169,22.0,0,0,0
2427,-20.0,0,0,10.103,22.0,0,0,0
2428,-20.0,0,0,10.0632,22.0,0,0,0
2429,-20.0,0,0,10.06,22.0,0,0,0
2430,-20.0,0,0,10.0758,22.0,0,0,0
2431,-20.0,0,0,10.0891,22.0,0,0,0
2432,-20.0,0,0,10.0747,22.0,0,0,0
2433,0.065,0,0,10.1388,22.0,0,0,0
2434,0.065,0,0,10.1331,22.0,0,0,0
2435,-20.0,0,0,10.1021,22.0,0,0,0
2436,-20.0,0,0,10.1008,22.0,0,0,0
2437,-20.0,0,0,10.1139,22.0,0,0,0
2438,0.065,0,0,10.1098,22.0,0,0,0
2439,0.065,0,0,10.2184,22.0,0,0,0
2440,0.065,0,0,10.2488,22.0,0,0,0
2441,0.065,0,0,10.1881,22.0,0,0,0
2442,0.065,0,0,10.1577,22.0,0,0,0
2443,0.065,0,0,10.1273,22.0,0,0,0
2444,0.065,0,0,10.2461,22.0,0,0,0
2445,-20.0,0,0,10.4063,22.0,0,0,0
2446,-20.0,0,0,10.4037,22.0,0,0,0
2447,-20.0,0,0,10.4105,22.0,0,0,0
2448,-20.0,0,0,10.419,22.0,0,0,0
2449,-20.0,0,0,10.4266,22.0,0,0,0
2450,-20.0,0,0,10.3337,22.0,0,0,0
2451,-20.0,0,0,10.3124,22.0,0,0,0
2452,-20.0,0,0,10.2725,22.0,0,0,0
2453,-20.0,0,0,10.2858,22.0,0,0,0
2454,-20.0,0,0,10.282,22.0,0,0,0
2455,-20.0,0,0,10.295,22.0,0,0,0
2456,-20.0,0,0,10.392,22.0,0,0,0
2457,-20.0,0,0,10.3768,22.0,0,0,0
2458,-20.0,0,0,10.3586,22.0,0,0,0
2459,-20.0,0,0,10.3387,22.0,0,0,0
2460,-20.0,0,0,10.4418,22.0,0,0,0
2461,-20.0,0,0,10.4355,22.0,0,0,0
2462,-20.0,0,0,10.4303,22.0,0,0,0
2463,-20.0,0,0,10.4374,22.0,0,0,0
2464,0.065,0,0,10.2435,22.0,0,0,0
2465,-20.0,0,0,10.2411,22.0,0,0,0
2466,-20.0,0,0,10.2551,22.0,0,0,0
2467,-20.0,0,0,10.4998,22.0,0,0,0
2468,-20.0,0,0,10.5072,22.0,0,0,0
2469,-20.0,0,0,10.4908,22.0,0,0,0
2470,-20.0,0,0,10.51,22.0,0,0,0
2471,-20.0,0,0,10.5255,22.0,0,0,0
2472,-20.0,0,0,10.5452,22.0,0,0,0
2473,-20.0,0,0,10.567,22.0,0,0,0
2474,-20.0,0,0,10.56,22.0,0,0,0
2475,-20.0,0,0,10.5586,22.0,0,0,0
2476,-20.0,0,0,10.5369,22.0,0,0,0
2477,-20.0,0,0,10.5207,22.0,0,0,0
2478,-20.0,0,0,10.5331,22.0,0,0,0
2479,-20.0,0,0,10.5823,22.0,0,0,0
2480,-20.0,0,0,10.5845,22.0,0,0,0
2481,-20.0,0,0,10.5847,22.0,0,0,0
2482,-20.0,0,0,10.5956,22.0,0,0,0
2483,-20.0,0,0,10.5738,22.0,0,0,0
2484,-20.0,0,0,10.5917,22.0,0,0,0
2485,-20.0,0,0,10.5666,22.0,0,0,0
2486,-20.0,0,0,10.5704,22.0,0,0,0
2487,-20.0,0,0,10.5892,22.0,0,0,0
2488,-20.0,0,0,10.5482,22.0,0,0,0
2489,-20.0,0,0,10.5538,22.0,0,0,0
2490,-20.0,0,0,10.5411,22.0,0,0,0
2491,-20.0,0,0,10.5286,22.0,0,0,0
2492,-20.0,0,0,10.5359,22.0,0,0,0
2493,-20.0,0,0,10.5756,22.0,0,0,0
2494,-20.0,0,0,10.5636,22.0,0,0,0
2495,-20.0,0,0,10.5669,22.0,0,0,0
2496,-20.0,0,0,10.5538,22.0,0,0,0
2497,-20.0,0,0,10.451,22.0,0,0,0
2498,-20.0,0,0,10.4543,22.0,0,0,0
2499,-20.0,0,0,10.475,22.0,0,0,0
2500,-20.0,0,0,10.4569,22.0,0,0,0
2501,-20.0,0,0,10.4416,22.0,0,0,0
2502,-20.0,0,0,10.4467,22.0,0,0,0
2503,-20.0,0,0,10.4475,22.0,0,0,0
2504,-20.0,0,0,10.434,22.0,0,0,0
2505,-20.0,0,0,10.4384,22.0,0,0,0
2506,-20.0,0,0,10.4461,22.0,0,0,0
2507,-20.0,0,0,10.4377,22.0,0,0,0
2508,-20.0,0,0,10.4287,22.0,0,0,0
2509,-20.0,0,0,10.4469,22.0,0,0,0
2510,-20.0,0,0,10.4384,22.0,0,0,0
2511,-20.0,0,0,10.4397,22.0,0,0,0
2512,-20.0,0,0,10.4324,22.0,0,0,0
2513,-20.0,0,0,10.8527,22.0,0,0,0
2514,-20.0,0,0,10.8857,22.0,0,0,0
2515,0.065,0,0,10.9044,22.0,0,0,0
2516,0.065,0,0,10.8845,22.0,0,0,0
2517,0.065,0,0,10.8668,22.0,0,0,0
2518,0.065,0,0,11.0634,22.0,0,0,0
2519,0.065,0,0,11.011,22.0,0,0,0
2520,0.065,0,0,10.9585,22.0,0,0,0
2521,0.065,0,0,10.906,22.0,0,0,0
2522,0.065,0,0,10.8535,22.0,0,0,0
2523,-20.0,0,0,10.8853,22.0,0,0,0
2524,-20.0,0,0,10.8357,22.0,0,0,0
2525,-20.0,0,0,10.8551,22.0,0,0,0
2526,-20.0,0,0,10.8195,22.0,0,0,0
2527,-20.0,0,0,10.0876,22.0,0,0,0
2528,-20.0,0,0,10.0733,22.0,0,0,0
2529,-20.0,0,0,10.0308,22.0,0,0,0
2530,-20.0,0,0,10.0209,22.0,0,0,0
2531,-20.0,0,0,10.0438,22.0,0,0,0
2532,-20.0,0,0,10.0432,22.0,0,0,0
2533,-20.0,0,0,10.0582,22.0,0,0,0
2534,0.065,0,0,10.1033,22.0,0,0,0
2535,0.065,0,0,10.0969,22.0,0,0,0
2536,-20.0,0,0,10.0746,22.0,0,0,0
2537,-20.0,0,0,10.0738,22.0,0,0,0
2538,-20.0,0,0,10.0855,22.0,0,0,0
2539,0.065,0,0,10.0807,22.0,0,0,0
2540,0.065,0,0,10.0735,22.0,0,0,0
2541,0.065,0,0,10.2149,22.0,0,0,0
2542,0.065,0,0,10.1838,22.0,0,0,0
2543,0.065,0,0,10.1527,22.0,0,0,0
2544,0.065,0,0,10.1216,22.0,0,0,0
2545,0.065,0,0,10.0904,22.0,0,0,0
2546,0.065,0,0,10.2115,22.0,0,0,0
2547,-20.0,0,0,10.393,22.0,0,0,0
2548,-20.0,0,0,10.4051,22.0,0,0,0
2549,-20.0,0,0,10.4144,22.0,0,0,0
2550,-20.0,0,0,10.4217,22.0,0,0,0
2551,-20.0,0,0,10.427,22.0,0,0,0
2552,-20.0,0,0,10.3201,22.0,0,0,0
2553,-20.0,0,0,10.2936,22.0,0,0,0
2554,-20.0,0,0,10.305,22.0,0,0,0
2555,-20.0,0,0,10.2492,22.0,0,0,0
2556,-20.0,0,0,10.2675,22.0,0,0,0
2557,-20.0,0,0,10.2631,22.0,0,0,0
2558,-20.0,0,0,10.281,22.0,0,0,0
2559,-20.0,0,0,10.3781,22.0,0,0,0
2560,-20.0,0,0,10.3588,22.0,0,0,0
2561,-20.0,0,0,10.3667,22.0,0,0,0
2562,-20.0,0,0,10.3447,22.0,0,0,0
2563,-20.0,0,0,10.3264,22.0,0,0,0
2564,-20.0,0,0,10.4322,22.0,0,0,0
2565,-20.0,0,0,10.4273,22.0,0,0,0
2566,-20.0,0,0,10.2037,22.0,0,0,0
2567,-20.0,0,0,10.2248,22.0,0,0,0
2568,-20.0,0,0,10.2233,22.0,0,0,0
2569,-20.0,0,0,10.4811,22.0,0,0,0
2570,-20.0,0,0,10.4912,22.0,0,0,0
2571,-20.0,0,0,10.4703,22.0,0,0,0
2572,-20.0,0,0,10.4847,22.0,0,0,0
2573,-20.0,0,0,10.5003,22.0,0,0,0
2574,-20.0,0,0,10.5161,22.0,0,0,0
2575,-20.0,0,0,10.5255,22.0,0,0,0
2576,-20.0,0,0,10.5334,22.0,0,0,0
2577,-20.0,0,0,10.5207,22.0,0,0,0
2578,-20.0,0,0,10.4962,22.0,0,0,0
2579,-20.0,0,0,10.4893,22.0,0,0,0
2580,-20.0,0,0,10.5616,22.0,0,0,0
2581,-20.0,0,0,10.5684,22.0,0,0,0
2582,-20.0,0,0,10.5753,22.0,0,0,0
2583,-20.0,0,0,10.5626,22.0,0,0,0
2584,-20.0,0,0,10.5574,22.0,0,0,0
2585,-20.0,0,0,10.5537,22.0,0,0,0
2586,-20.0,0,0,10.5648,22.0,0,0,0
2587,-20.0,0,0,10.5472,22.0,0,0,0
2588,-20.0,0,0,10.5307,22.0,0,0,0
2589,-20.0,0,0,10.5152,22.0,0,0,0
2590,-20.0,0,0,10.514,22.0,0,0,0
2591,-20.0,0,0,10.5036,22.0,0,0,0
2592,-20.0,0,0,10.5496,22.0,0,0,0
2593,-20.0,0,0,10.5515,22.0,0,0,0
2594,-20.0,0,0,10.5372,22.0,0,0,0
2595,-20.0,0,0,10.4357,22.0,0,0,0
2596,-20.0,0,0,10.4345,22.0,0,0,0
2597,-20.0,0,0,10.4332,22.0,0,0,0
2598,-20.0,0,0,10.4547,22.0,0,0,0
2599,-20.0,0,0,10.4306,22.0,0,0,0
2600,-20.0,0,0,10.4404,22.0,0,0,0
2601,-20.0,0,0,10.4199,22.0,0,0,0
2602,-20.0,0,0,10.4293,22.0,0,0,0
2603,-20.0,0,0,10.4208,22.0,0,0,0
2604,-20.0,0,0,10.4171,22.0,0,0,0
2605,-20.0,0,0,10.42,22.0,0,0,0
2606,-20.0,0,0,10.4126,22.0,0,0,0
2607,-20.0,0,0,10.4273,22.0,0,0,0
2608,-20.0,0,0,10.4094,22.0,0,0,0
2609,-20.0,0,0,10.4265,22.0,0,0,0
2610,-20.0,0,0,10.4216,22.0,0,0,0
2611,-20.0,0,0,10.813,22.0,0,0,0
2612,-20.0,0,0,10.8388,22.0,0,0,0
2613,-20.0,0,0,10.8092,22.0,0,0,0
2614,-20.0,0,0,10.8078,22.0,0,0,0
2615,-20.0,0,0,10.7918,22.0,0,0,0
2616,0.065,0,0,11.0515,22.0,0,0,0
2617,0.065,0,0,11.0011,22.0,0,0,0
2618,0.065,0,0,10.9506,22.0,0,0,0
2619,0.065,0,0,10.9002,22.0,0,0,0
2620,0.065,0,0,10.8497,22.0,0,0,0
2621,-20.0,0,0,10.7765,22.0,0,0,0
2622,-20.0,0,0,10.8043,22.0,0,0,0
2623,-20.0,0,0,10.7874,22.0,0,0,0
2624,-20.0,0,0,10.7645,22.0,0,0,0
2625,-20.0,0,0,10.0566,22.0,0,0,0
2626,-20.0,0,0,10.0605,22.0,0,0,0
2627,-20.0,0,0,10.0436,22.0,0,0,0
2628,-20.0,0,0,9.9999,22.0,0,0,0
2629,-20.0,0,0,9.9914,22.0,0,0,0
2630,-20.0,0,0,10.0125,22.0,0,0,0
2631,-20.0,0,0,10.0261,22.0,0,0,0
2632,-20.0,0,0,9.9771,22.0,0,0,0
2633,-20.0,0,0,9.9964,22.0,0,0,0
2634,-20.0,0,0,10.0265,22.0,0,0,0
2635,0.065,0,0,10.0664,22.0,0,0,0
2636,0.065,0,0,10.0592,22.0,0,0,0
2637,-20.0,0,0,10.0492,22.0,0,0,0
2638,-20.0,0,0,10.062,22.0,0,0,0
2639,0.065,0,0,10.0572,22.0,0,0,0
2640,0.065,0,0,10.0491,22.0,0,0,0
2641,0.065,0,0,10.041,22.0,0,0,0
2642,0.065,0,0,10.1796,22.0,0,0,0
2643,0.065,0,0,10.1477,22.0,0,0,0
2644,0.065,0,0,10.1159,22.0,0,0,0
2645,0.065,0,0,10.084,22.0,0,0,0
2646,0.065,0,0,10.0521,22.0,0,0,0
2647,-20.0,0,0,10.1734,22.0,0,0,0
2648,-20.0,0,0,10.3917,22.0,0,0,0
2649,-20.0,0,0,10.3992,22.0,0,0,0
2650,-20.0,0,0,10.3832,22.0,0,0,0
2651,-20.0,0,0,10.4067,22.0,0,0,0
2652,-20.0,0,0,10.4123,22.0,0,0,0
2653,-20.0,0,0,10.4173,22.0,0,0,0
2654,-20.0,0,0,10.4223,22.0,0,0,0
2655,-20.0,0,0,10.3068,22.0,0,0,0
2656,-20.0,0,0,10.2926,22.0,0,0,0
2657,-20.0,0,0,10.241,22.0,0,0,0
2658,-20.0,0,0,10.2197,22.0,0,0,0
2659,-20.0,0,0,10.2542,22.0,0,0,0
2660,-20.0,0,0,10.2696,22.0,0,0,0
2661,-20.0,0,0,10.2351,22.0,0,0,0
2662,-20.0,0,0,10.2737,22.0,0,0,0
2663,-20.0,0,0,10.2927,22.0,0,0,0
2664,-20.0,0,0,10.3646,22.0,0,0,0
2665,-20.0,0,0,10.376,22.0,0,0,0
2666,-20.0,0,0,10.3508,22.0,0,0,0
2667,-20.0,0,0,10.3277,22.0,0,0,0
2668,-20.0,0,0,10.3442,22.0,0,0,0
2669,-20.0,0,0,10.311,22.0,0,0,0
2670,-20.0,0,0,10.4167,22.0,0,0,0
2671,-20.0,0,0,10.192,22.0,0,0,0
2672,-20.0,0,0,10.2014,22.0,0,0,0
2673,-20.0,0,0,10.1708,22.0,0,0,0
2674,-20.0,0,0,10.1959,22.0,0,0,0
2675,-20.0,0,0,10.4697,22.0,0,0,0
2676,-20.0,0,0,10.4533,22.0,0,0,0
2677,-20.0,0,0,10.4757,22.0,0,0,0
2678,-20.0,0,0,10.4895,22.0,0,0,0
2679,-20.0,0,0,10.4627,22.0,0,0,0
2680,-20.0,0,0,10.4992,22.0,0,0,0
2681,-20.0,0,0,10.5197,22.0,0,0,0
2682,-20.0,0,0,10.509,22.0,0,0,0
2683,-20.0,0,0,10.501,22.0,0,0,0
2684,-20.0,0,0,10.5237,22.0,0,0,0
2685,-20.0,0,0,10.4669,22.0,0,0,0
2686,-20.0,0,0,10.4577,22.0,0,0,0
2687,-20.0,0,0,10.4808,22.0,0,0,0
2688,-20.0,0,0,10.4681,22.0,0,0,0
2689,-20.0,0,0,10.5416,22.0,0,0,0
2690,-20.0,0,0,10.555,22.0,0,0,0
2691,-20.0,0,0,10.5547,22.0,0,0,0
2692,-20.0,0,0,10.5472,22.0,0,0,0
2693,-20.0,0,0,10.547,22.0,0,0,0
2694,-20.0,0,0,10.5456,22.0,0,0,0
2695,-20.0,0,0,10.5438,22.0,0,0,0
2696,-20.0,0,0,10.5391,22.0,0,0,0
2697,-20.0,0,0,10.5365,22.0,0,0,0
2698,-20.0,0,0,10.5437,22.0,0,0,0
2699,-20.0,0,0,10.5276,22.0,0,0,0
2700,-20.0,0,0,10.5132,22.0,0,0,0
2701,-20.0,0,0,10.495,22.0,0,0,0
2702,-20.0,0,0,10.4981,22.0,0,0,0
2703,-20.0,0,0,10.4993,22.0,0,0,0
2704,-20.0,0,0,10.4779,22.0,0,0,0
2705,-20.0,0,0,10.4854,22.0,0,0,0
2706,-20.0,0,0,10.5359,22.0,0,0,0
2707,-20.0,0,0,10.5332,22.0,0,0,0
2708,-20.0,0,0,10.5277,22.0,0,0,0
2709,-20.0,0,0,10.5181,22.0,0,0,0
2710,-20.0,0,0,10.5166,22.0,0,0,0
2711,-20.0,0,0,10.4255,22.0,0,0,0
2712,-20.0,0,0,10.422,22.0,0,0,0
2713,-20.0,0,0,10.4205,22.0,0,0,0
2714,-20.0,0,0,10.4155,22.0,0,0,0
2715,-20.0,0,0,10.4366,22.0,0,0,0
2716,-20.0,0,0,10.4208,22.0,0,0,0
2717,-20.0,0,0,10.4241,22.0,0,0,0
2718,-20.0,0,0,10.4079,22.0,0,0,0
2719,-20.0,0,0,10.409,22.0,0,0,0
2720,-20.0,0,0,10.4054,22.0,0,0,0
2721,-20.0,0,0,10.3989,22.0,0,0,0
2722,-20.0,0,0,10.4091,22.0,0,0,0
2723,-20.0,0,0,10.4024,22.0,0,0,0
2724,-20.0,0,0,10.3958,22.0,0,0,0
2725,-20.0,0,0,10.3913,22.0,0,0,0
2726,-20.0,0,0,10.3976,22.0,0,0,0
2727,-20.0,0,0,10.416,22.0,0,0,0
2728,-20.0,0,0,10.4096,22.0,0,0,0
2729,-20.0,0,0,10.4116,22.0,0,0,0
2730,-20.0,0,0,10.7671,22.0,0,0,0
2731,-20.0,0,0,10.725,22.0,0,0,0
2732,-20.0,0,0,10.744,22.0,0,0,0
2733,-20.0,0,0,10.7243,22.0,0,0,0
2734,-20.0,0,0,10.694,22.0,0,0,0
2735,-20.0,0,0,10.7355,22.0,0,0,0
2736,0.065,0,0,11.0471,22.0,0,0,0
2737,0.065,0,0,11.0003,22.0,0,0,0
2738,0.065,0,0,10.9535,22.0,0,0,0
2739,0.065,0,0,10.9067,22.0,0,0,0
2740,0.065,0,0,10.8599,22.0,0,0,0
2741,-20.0,0,0,10.7869,22.0,0,0,0
2742,-20.0,0,0,10.8099,22.0,0,0,0
2743,-20.0,0,0,10.7368,22.0,0,0,0
2744,-20.0,0,0,10.0362,22.0,0,0,0
2745,-20.0,0,0,10.0317,22.0,0,0,0
2746,-20.0,0,0,10.0143,22.0,0,0,0
2747,-20.0,0,0,10.0195,22.0,0,0,0
2748,-20.0,0,0,9.9635,22.0,0,0,0
2749,-20.0,0,0,9.9579,22.0,0,0,0
2750,-20.0,0,0,9.9486,22.0,0,0,0
2751,-20.0,0,0,9.9952,22.0,0,0,0
2752,-20.0,0,0,9.9599,22.0,0,0,0
2753,-20.0,0,0,9.9749,22.0,0,0,0
2754,-20.0,0,0,9.9373,22.0,0,0,0
2755,0.065,0,0,10.033,22.0,0,0,0
2756,0.065,0,0,10.0249,22.0,0,0,0
2757,0.065,0,0,10.0395,22.0,0,0,0
2758,0.065,0,0,10.0219,22.0,0,0,0
2759,0.065,0,0,10.0303,22.0,0,0,0
2760,0.065,0,0,10.0211,22.0,0,0,0
2761,0.065,0,0,10.0118,22.0,0,0,0
2762,-20.0,0,0,10.1436,22.0,0,0,0
2763,-20.0,0,0,10.1123,22.0,0,0,0
2764,-20.0,0,0,10.0812,22.0,0,0,0
2765,-20.0,0,0,10.0464,22.0,0,0,0
2766,-20.0,0,0,10.0585,22.0,0,0,0
2767,-20.0,0,0,10.0143,22.0,0,0,0
2768,-20.0,0,0,10.0305,22.0,0,0,0
2769,-20.0,0,0,10.1386,22.0,0,0,0
2770,-20.0,0,0,10.1498,22.0,0,0,0
2771,-20.0,0,0,10.3924,22.0,0,0,0
2772,-20.0,0,0,10.4039,22.0,0,0,0
2773,-20.0,0,0,10.3792,22.0,0,0,0
2774,-20.0,0,0,10.389,22.0,0,0,0
2775,-20.0,0,0,10.4117,22.0,0,0,0
2776,-20.0,0,0,10.2135,22.0,0,0,0
2777,-20.0,0,0,10.1931,22.0,0,0,0
2778,-20.0,0,0,10.2458,22.0,0,0,0
2779,-20.0,0,0,10.2587,22.0,0,0,0
2780,-20.0,0,0,10.2277,22.0,0,0,0
2781,-20.0,0,0,10.2125,22.0,0,0,0
2782,-20.0,0,0,10.2751,22.0,0,0,0
2783,-20.0,0,0,10.2866,22.0,0,0,0
2784,-20.0,0,0,10.298,22.0,0,0,0
2785,-20.0,0,0,10.2577,22.0,0,0,0
2786,-20.0,0,0,10.3131,22.0,0,0,0
2787,-20.0,0,0,10.3588,22.0,0,0,0
2788,-20.0,0,0,10.3685,22.0,0,0,0
2789,-20.0,0,0,10.3285,22.0,0,0,0
2790,-20.0,0,0,10.3396,22.0,0,0,0
2791,-20.0,0,0,10.3487,22.0,0,0,0
2792,-20.0,0,0,10.4051,22.0,0,0,0
2793,-20.0,0,0,10.1727,22.0,0,0,0
2794,-20.0,0,0,10.1441,22.0,0,0,0
2795,-20.0,0,0,10.1542,22.0,0,0,0
2796,-20.0,0,0,10.1725,22.0,0,0,0
2797,-20.0,0,0,10.4514,22.0,0,0,0
2798,-20.0,0,0,10.4315,22.0,0,0,0
2799,-20.0,0,0,10.4431,22.0,0,0,0
2800,-20.0,0,0,10.4656,22.0,0,0,0
2801,-20.0,0,0,10.4543,22.0,0,0,0
2802,-20.0,0,0,10.4915,22.0,0,0,0
2803,-20.0,0,0,10.4794,22.0,0,0,0
2804,-20.0,0,0,10.5078,22.0,0,0,0
2805,-20.0,0,0,10.5042,22.0,0,0,0
2806,-20.0,0,0,10.4927,22.0,0,0,0
2807,-20.0,0,0,10.443,22.0,0,0,0
2808,-20.0,0,0,10.4282,22.0,0,0,0
2809,-20.0,0,0,10.457,22.0,0,0,0
2810,-20.0,0,0,10.4443,22.0,0,0,0
2811,-20.0,0,0,10.4362,22.0,0,0,0
2812,-20.0,0,0,10.4618,22.0,0,0,0
2813,-20.0,0,0,10.525,22.0,0,0,0
2814,-20.0,0,0,10.5409,22.0,0,0,0
2815,-20.0,0,0,10.5328,22.0,0,0,0
2816,-20.0,0,0,10.5303,22.0,0,0,0
2817,-20.0,0,0,10.5356,22.0,0,0,0
2818,-20.0,0,0,10.531,22.0,0,0,0
2819,-20.0,0,0,10.5285,22.0,0,0,0
2820,-20.0,0,0,10.5228,22.0,0,0,0
2821,-20.0,0,0,10.5202,22.0,0,0,0
2822,-20.0,0,0,10.526,22.0,0,0,0
2823,-20.0,0,0,10.5119,22.0,0,0,0
2824,-20.0,0,0,10.5017,22.0,0,0,0
2825,-20.0,0,0,10.4782,22.0,0,0,0
2826,-20.0,0,0,10.4867,22.0,0,0,0
2827,-20.0,0,0,10.4812,22.0,0,0,0
2828,-20.0,0,0,10.4891,22.0,0,0,0
2829,-20.0,0,0,10.4869,22.0,0,0,0
2830,-20.0,0,0,10.4974,22.0,0,0,0
2831,-20.0,0,0,10.4669,22.0,0,0,0
2832,-20.0,0,0,10.4572,22.0,0,0,0
2833,-20.0,0,0,10.5181,22.0,0,0,0
2834,-20.0,0,0,10.5112,22.0,0,0,0
2835,-20.0,0,0,10.5039,22.0,0,0,0
2836,-20.0,0,0,10.5022,22.0,0,0,0
2837,-20.0,0,0,10.4142,22.0,0,0,0
2838,-20.0,0,0,10.4078,22.0,0,0,0
2839,-20.0,0,0,10.4102,22.0,0,0,0
2840,-20.0,0,0,10.4014,22.0,0,0,0
2841,-20.0,0,0,10.4179,22.0,0,0,0
2842,-20.0,0,0,10.4075,22.0,0,0,0
2843,-20.0,0,0,10.3944,22.0,0,0,0
2844,-20.0,0,0,10.3915,22.0,0,0,0
2845,-20.0,0,0,10.3984,22.0,0,0,0
2846,-20.0,0,0,10.3892,22.0,0,0,0
2847,-20.0,0,0,10.3825,22.0,0,0,0
2848,-20.0,0,0,10.395,22.0,0,0,0
2849,-20.0,0,0,10.3886,22.0,0,0,0
2850,-20.0,0,0,10.3822,22.0,0,0,0
2851,-20.0,0,0,10.3831,22.0,0,0,0
2852,-20.0,0,0,10.3842,22.0,0,0,0
